,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,npm_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,projectrank_placing,trending,conda_dependent_project_count,labels,updated_github_id,gitlab_id,dockerhub_id,docs_url,gitlab_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
42,supervisor,Supervisor/supervisor,Supervisor process control system for UNIX.,,process-utils,https://github.com/Supervisor/supervisor,https://github.com/Supervisor/supervisor,Repoze Public License,2010-12-08 00:48:48.000,2022-01-20 17:00:05.000,2022-01-20 17:00:05,2358.0,18.0,1160,238.0,453.0,138.0,930.0,7226,2021-12-30 20:46:21.000,4.2.4,49.0,161.0,37,True,supervisor,conda-forge/supervisor,,,1356947.0,8808.0,6863.0,https://pypi.org/project/supervisor,2021-12-30 20:46:21.000,1945.0,1354346.0,https://anaconda.org/conda-forge/supervisor,2022-01-08 10:57:40.165,182126.0,,,,,1.0,,,,,,,,,,,
43,PyMySQL,PyMySQL/PyMySQL,Pure Python MySQL Client.,,db-clients,https://github.com/PyMySQL/PyMySQL,https://github.com/PyMySQL/PyMySQL,MIT,2011-07-27 17:38:47.000,2022-02-06 07:56:21.000,2022-02-06 07:53:30,1019.0,8.0,1338,227.0,427.0,22.0,575.0,6791,2021-01-09 11:33:39.000,1.0.2,37.0,112.0,37,True,PyMySQL,conda-forge/pymysql,,,16426591.0,120559.0,110239.0,https://pypi.org/project/PyMySQL,2021-01-09 11:33:39.000,10320.0,16416882.0,https://anaconda.org/conda-forge/pymysql,2021-01-09 16:18:43.582,514584.0,,,,,2.0,,,,,,,,,,,
44,kubernetes,kubernetes-client/python,Official Python client library for kubernetes.,,infrastructure,https://github.com/kubernetes-client/python,https://github.com/kubernetes-client/python,Apache-2.0,2016-10-31 20:08:03.000,2022-03-10 05:26:44.000,2022-02-28 23:11:48,1450.0,75.0,2474,134.0,702.0,90.0,951.0,4617,2022-02-28 22:05:37.000,23.3.0,74.0,144.0,37,True,kubernetes,conda-forge/kubernetes,,,8203187.0,1111.0,,https://pypi.org/project/kubernetes,2022-02-28 22:04:02.000,1111.0,8197628.0,https://anaconda.org/conda-forge/kubernetes,2022-02-18 00:02:35.879,266878.0,,,,,3.0,,,,,,,,,,,
45,XlsxWriter,jmcnamara/XlsxWriter,A Python module for creating Excel XLSX files.,,file-formats,https://github.com/jmcnamara/XlsxWriter,https://github.com/jmcnamara/XlsxWriter,BSD-2-Clause,2013-01-04 01:07:06.000,2022-03-02 17:06:06.000,2022-03-02 17:06:01,1245.0,10.0,560,119.0,104.0,12.0,749.0,2842,2022-02-27 12:33:07.000,3.0.3,150.0,46.0,37,True,xlsxwriter,conda-forge/xlsxwriter,,,8449740.0,48178.0,44512.0,https://pypi.org/project/xlsxwriter,2022-02-27 12:33:07.000,3666.0,8421514.0,https://anaconda.org/conda-forge/xlsxwriter,2022-02-27 15:23:37.610,1637136.0,,,,,1.0,,,,,,,,,,,
46,pycryptodomex,Legrandin/pycryptodome,A self-contained cryptographic library for Python.,,cryptography,https://github.com/Legrandin/pycryptodome,https://github.com/Legrandin/pycryptodome,BSD-3-Clause,2014-05-02 15:11:38.000,2022-03-10 03:10:54.000,2022-03-07 09:28:45,2637.0,21.0,340,55.0,151.0,65.0,399.0,1933,2022-02-04 19:07:17.000,3.14.1,41.0,114.0,37,True,pycryptodomex,conda-forge/pycryptodomex,,,21240363.0,40378.0,39231.0,https://pypi.org/project/pycryptodomex,2022-02-04 19:07:17.000,1147.0,21229785.0,https://anaconda.org/conda-forge/pycryptodomex,2022-02-05 02:48:48.249,539526.0,,,,,2.0,,,,,,,,,,,
47,PyYAML,yaml/pyyaml,Canonical source repository for PyYAML.,,file-formats,https://github.com/yaml/pyyaml,https://github.com/yaml/pyyaml,MIT,2011-11-03 05:09:49.000,2022-02-21 16:02:54.000,2021-10-13 19:12:51,314.0,,359,47.0,218.0,215.0,238.0,1762,2021-01-20 22:07:31.000,5.4.1,36.0,39.0,37,True,pyyaml,conda-forge/pyyaml,,,147196909.0,511263.0,441600.0,https://pypi.org/project/pyyaml,2021-12-15 13:43:08.232,69663.0,146956607.0,https://anaconda.org/conda-forge/pyyaml,2021-11-05 19:39:03.838,16580905.0,,,,,1.0,,,,,,,,,,,
48,greenlet,python-greenlet/greenlet,Lightweight in-process concurrent programming.,,async,https://github.com/python-greenlet/greenlet,https://github.com/python-greenlet/greenlet,MIT,2011-12-17 21:12:01.000,2022-03-01 20:51:07.000,2022-01-24 21:26:46,820.0,31.0,210,49.0,127.0,17.0,151.0,1339,2021-09-29 10:35:50.000,1.1.2,31.0,60.0,37,True,greenlet,conda-forge/greenlet,,,33162784.0,127789.0,117628.0,https://pypi.org/project/greenlet,2022-01-20 14:58:26.000,10161.0,33120027.0,https://anaconda.org/conda-forge/greenlet,2021-11-02 11:46:08.722,2479920.0,,,,,1.0,-1.0,,,,,,,,,,
49,future,PythonCharmers/python-future,"Easy, clean, reliable Python 2/3 compatibility.",,compatibility,https://github.com/PythonCharmers/python-future,https://github.com/PythonCharmers/python-future,MIT,2013-07-14 13:57:47.000,2022-02-28 13:05:55.000,2021-11-30 06:28:13,1868.0,,255,37.0,229.0,186.0,194.0,1143,2020-06-13 02:43:44.000,0.18.2,50.0,111.0,37,True,future,conda-forge/future,,,30574676.0,215620.0,198507.0,https://pypi.org/project/future,2019-10-31 00:58:13.000,17113.0,30490214.0,https://anaconda.org/conda-forge/future,2021-11-02 02:34:04.514,5743435.0,,,,,1.0,,,,,,,,,,,
50,filesystem_spec,fsspec/filesystem_spec,A specification that python filesystems should adhere to.,,file-path-utils,https://github.com/fsspec/filesystem_spec,https://github.com/fsspec/filesystem_spec,BSD-3-Clause,2018-04-23 16:45:08.000,2022-03-08 18:01:25.000,2022-03-08 18:01:25,1953.0,51.0,173,20.0,505.0,161.0,262.0,379,2022-02-22 17:45:56.000,2022.2.0,55.0,131.0,37,True,fsspec,conda-forge/fsspec,,,29271890.0,25434.0,25103.0,https://pypi.org/project/fsspec,2022-02-22 17:45:56.000,331.0,29137535.0,https://anaconda.org/conda-forge/fsspec,2022-02-22 21:54:09.776,4971147.0,,,,,1.0,,,,,,,,,,,
51,uvloop,MagicStack/uvloop,Ultra fast asyncio event loop.,,async,https://github.com/MagicStack/uvloop,https://github.com/MagicStack/uvloop,MIT,2015-11-08 04:14:54.000,2022-01-06 11:30:21.000,2021-08-10 18:17:01,892.0,,464,231.0,187.0,53.0,223.0,8442,2021-08-10 19:41:14.000,0.16.0,76.0,42.0,36,True,uvloop,conda-forge/uvloop,,346.0,4474042.0,38983.0,37402.0,https://pypi.org/project/uvloop,2021-08-10 19:41:14.000,1581.0,4466218.0,https://anaconda.org/conda-forge/uvloop,2021-11-02 13:47:36.275,414510.0,,,,,2.0,,,,,,,,,,,
52,python-prompt-toolkit,prompt-toolkit/python-prompt-toolkit,Library for building powerful interactive command line applications in Python.,,cli-helpers,https://github.com/prompt-toolkit/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,BSD-3-Clause,2014-01-25 22:12:08.000,2022-03-10 08:02:08.000,2022-03-10 08:02:04,2615.0,35.0,600,153.0,636.0,482.0,513.0,7581,2019-10-03 15:18:40.000,2.0.10,81.0,204.0,36,True,prompt_toolkit,conda-forge/prompt-toolkit,,,19112658.0,3259.0,,https://pypi.org/project/prompt_toolkit,2019-10-03 15:18:40.000,3259.0,18871396.0,https://anaconda.org/conda-forge/prompt-toolkit,2022-02-10 12:59:43.207,5790304.0,,,,,2.0,,,,,,,,,,,
53,watchdog,gorakhargosh/watchdog,Python library and shell utilities to monitor filesystem events.,,file-path-utils,https://github.com/gorakhargosh/watchdog,https://github.com/gorakhargosh/watchdog,Apache-2.0,2010-10-23 12:00:17.000,2022-02-05 06:11:19.000,2021-12-29 07:30:00,1338.0,6.0,611,131.0,316.0,162.0,400.0,5176,2021-10-01 19:33:04.000,2.1.6,36.0,127.0,36,True,watchdog,conda-forge/watchdog,,,5934209.0,57443.0,49722.0,https://pypi.org/project/watchdog,2021-10-01 19:31:44.000,7721.0,5919938.0,https://anaconda.org/conda-forge/watchdog,2021-11-07 06:44:25.815,956220.0,,,,,2.0,,,,,,,,,,,
54,psycopg2,psycopg/psycopg2,PostgreSQL database adapter for the Python programming language.,,db-clients,https://github.com/psycopg/psycopg2,https://github.com/psycopg/psycopg2,BSD-3-Clause-Attribution,2013-01-21 11:05:11.000,2022-03-05 07:02:16.968,2021-12-29 12:48:23,2975.0,2.0,424,67.0,270.0,34.0,1090.0,2514,2021-12-31 09:56:47.000,2.9.3,53.0,121.0,36,False,psycopg2,psycopg2,,,16629889.0,474655.0,413777.0,https://pypi.org/project/psycopg2,2021-12-29 15:27:12.000,60861.0,16628940.0,https://anaconda.org/anaconda/psycopg2,2022-03-05 07:02:16.968,72186.0,,,,,2.0,-2.0,17.0,,,,,,,,,
55,pexpect,pexpect/pexpect,A Python module for controlling interactive programs in a pseudo-terminal.,,process-utils,https://github.com/pexpect/pexpect,https://github.com/pexpect/pexpect,ISC,2013-09-17 17:36:44.000,2022-02-12 18:15:09.000,2022-02-06 05:05:46,1562.0,3.0,440,98.0,284.0,175.0,270.0,2171,2020-01-21 16:37:03.000,4.8.0,19.0,94.0,36,True,pexpect,conda-forge/pexpect,,4157.0,20841639.0,190610.0,174715.0,https://pypi.org/project/pexpect,2021-12-15 13:41:19.033,15895.0,20744922.0,https://anaconda.org/conda-forge/pexpect,2020-10-12 20:49:05.189,6864005.0,,,,,2.0,,,,,,,,,,,
56,pyrsistent,tobgu/pyrsistent,Persistent/Immutable/Functional data structures for Python.,,data-structures,https://github.com/tobgu/pyrsistent,https://github.com/tobgu/pyrsistent,MIT,2013-06-20 14:11:13.000,2022-02-23 21:39:59.000,2022-02-23 21:39:17,665.0,22.0,120,41.0,96.0,15.0,133.0,1662,2022-01-14 19:55:29.000,0.18.1,71.0,63.0,36,True,pyrsistent,conda-forge/pyrsistent,,,30764651.0,134852.0,132804.0,https://pypi.org/project/pyrsistent,2022-01-14 19:55:29.000,2048.0,30563392.0,https://anaconda.org/conda-forge/pyrsistent,2022-01-18 19:55:46.248,8251654.0,,,,,1.0,,,,,,,,,,,
57,alembic,sqlalchemy/alembic,A database migrations tool for SQLAlchemy.,,db-clients,https://github.com/sqlalchemy/alembic,https://github.com/sqlalchemy/alembic,MIT,2016-07-03 15:38:09.495,2022-03-04 17:45:43.000,2022-03-02 22:14:07,1539.0,22.0,128,21.0,81.0,87.0,766.0,1277,2022-02-01 15:02:11.000,rel_1_7_6,100.0,143.0,36,True,alembic,conda-forge/alembic,,,17804052.0,106659.0,95434.0,https://pypi.org/project/alembic,2022-02-01 15:02:06.000,11225.0,17784411.0,https://anaconda.org/conda-forge/alembic,2022-02-02 05:41:50.274,1335598.0,,,,,2.0,,,,,,,,,,,
58,traitlets,ipython/traitlets,A lightweight Traits like module.,,configuration,https://github.com/ipython/traitlets,https://github.com/ipython/traitlets,BSD-3-Clause,2013-12-06 20:45:45.000,2022-02-23 11:25:12.000,2021-10-25 18:31:13,1697.0,,172,24.0,460.0,87.0,157.0,479,2021-10-25 18:32:18.000,5.1.1,27.0,103.0,36,True,traitlets,conda-forge/traitlets,,,15111978.0,221304.0,206850.0,https://pypi.org/project/traitlets,2021-12-15 16:07:03.805,14454.0,14969052.0,https://anaconda.org/conda-forge/traitlets,2021-10-26 15:03:58.781,10147748.0,,,,,1.0,,,,,,,,,,,
59,python-bigquery,googleapis/python-bigquery,Google BigQuery API client library.,,db-clients,https://github.com/googleapis/python-bigquery,https://github.com/googleapis/python-bigquery,Apache-2.0,2017-06-26 15:29:47.549,2022-03-10 00:41:18.000,2022-03-08 17:29:28,1443.0,41.0,161,47.0,732.0,68.0,361.0,382,2022-03-07 14:47:14.000,2.34.2,118.0,108.0,36,True,google-cloud-bigquery,conda-forge/google-cloud-bigquery,,,48753541.0,12230.0,11280.0,https://pypi.org/project/google-cloud-bigquery,2022-03-07 14:51:08.000,950.0,48724499.0,https://anaconda.org/conda-forge/google-cloud-bigquery,2022-03-03 21:56:50.159,1655442.0,,,,,2.0,,,,,,,,,,,
60,cpython,python/cpython,The Python programming language.,,python-implementations,https://github.com/python/cpython,https://github.com/python/cpython,MIT,2016-03-22 19:11:29.679,2022-03-10 13:32:16.000,2022-03-10 12:43:40,112572.0,853.0,21579,1422.0,31732.0,1483.0,,43246,2020-07-22 03:00:52.000,0.0.6,11.0,1944.0,35,True,cpython,conda-forge/typing,@buckpkg/python,,24886.0,1.0,,https://pypi.org/project/cpython,2020-07-22 03:00:52.000,,13359.0,https://anaconda.org/conda-forge/typing,2021-05-01 20:36:02.905,829971.0,https://www.npmjs.com/package/@buckpkg/python,2017-08-03 05:51:22.671,1.0,,1.0,,,,,,,,,,,
61,fabric,fabric/fabric,"Simple, Pythonic remote execution and deployment.",,infrastructure,https://github.com/fabric/fabric,https://github.com/fabric/fabric,BSD-2-Clause,2009-05-01 01:14:24.000,2022-03-02 08:42:40.000,2021-10-15 23:27:06,1489.0,,1856,470.0,532.0,429.0,1277.0,13280,2021-01-19 01:10:03.000,2.6.0,121.0,133.0,35,True,fabric,conda-forge/fabric,,,1277351.0,301.0,,https://pypi.org/project/fabric,2021-01-19 01:10:03.000,301.0,1276677.0,https://anaconda.org/conda-forge/fabric,2021-03-09 07:34:25.129,45193.0,,,,,3.0,,,,,,,,,,,
62,schedule,dbader/schedule,Python job scheduling for humans.,,infrastructure,https://github.com/dbader/schedule,https://github.com/dbader/schedule,MIT,2013-05-19 12:51:20.000,2022-02-28 22:07:59.000,2021-06-26 14:30:47,372.0,,810,208.0,152.0,112.0,243.0,9471,2021-04-10 10:48:19.000,1.1.0,24.0,45.0,35,True,schedule,conda-forge/schedule,,,1308925.0,17851.0,16543.0,https://pypi.org/project/schedule,2021-04-10 10:48:19.000,1308.0,1308488.0,https://anaconda.org/conda-forge/schedule,2021-04-10 12:19:56.940,11821.0,,,,,3.0,,,,,,,,,,,
63,python-dotenv,theskumar/python-dotenv,Get and set values in your .env file in local and production servers.,,configuration,https://github.com/theskumar/python-dotenv,https://github.com/theskumar/python-dotenv,BSD-3-Clause,2014-09-06 05:35:17.000,2022-03-08 13:28:14.000,2022-01-14 09:23:37,305.0,1.0,298,30.0,179.0,30.0,177.0,4718,2021-11-11 12:35:52.000,0.19.2,40.0,72.0,35,True,python-dotenv,conda-forge/python-dotenv,,,12085889.0,210425.0,204276.0,https://pypi.org/project/python-dotenv,2021-11-11 12:35:52.000,6149.0,12064334.0,https://anaconda.org/conda-forge/python-dotenv,2021-11-11 16:48:31.390,1379567.0,,,,,2.0,,,,,,,,,,,
64,toolz,pytoolz/toolz,A functional standard library for Python.,,utilities,https://github.com/pytoolz/toolz,https://github.com/pytoolz/toolz,BSD-3-Clause,2013-09-13 02:18:43.000,2022-01-28 20:50:05.000,2022-01-28 20:50:05,1181.0,3.0,228,82.0,320.0,103.0,135.0,3830,2021-11-06 05:23:07.000,0.11.2,25.0,70.0,35,True,toolz,conda-forge/toolz,,,11969517.0,58921.0,55660.0,https://pypi.org/project/toolz,2021-11-06 05:23:07.000,3261.0,11879631.0,https://anaconda.org/conda-forge/toolz,2021-11-06 05:54:41.142,6202180.0,,,,,1.0,,,,,,,,,,,
65,ultrajson,ultrajson/ultrajson,Ultra fast JSON decoder and encoder written in C with Python bindings.,,serialization,https://github.com/ultrajson/ultrajson,https://github.com/ultrajson/ultrajson,BSD-3-Clause,2011-02-27 20:00:51.000,2022-03-01 10:50:44.000,2022-03-01 10:50:43,703.0,24.0,340,81.0,196.0,43.0,275.0,3608,2021-12-20 13:00:13.000,5.1.0,29.0,79.0,35,True,ujson,conda-forge/ujson,,,10396938.0,4070.0,,https://pypi.org/project/ujson,2021-12-20 13:00:13.000,4070.0,10363460.0,https://anaconda.org/conda-forge/ujson,2021-12-21 14:38:21.299,1774374.0,,,,,2.0,,,,,,,,,,,
66,colorama,tartley/colorama,Simple cross-platform colored terminal text in Python.,,cli-helpers,https://github.com/tartley/colorama,https://github.com/tartley/colorama,BSD-3-Clause,2014-04-17 20:18:25.000,2021-11-28 11:36:51.000,2021-10-07 19:50:29,310.0,,193,38.0,121.0,120.0,113.0,2728,2020-10-13 02:42:26.000,0.4.4,42.0,44.0,35,True,colorama,conda-forge/colorama,,,109275744.0,347928.0,328529.0,https://pypi.org/project/colorama,2020-10-13 02:42:26.000,19399.0,109159677.0,https://anaconda.org/conda-forge/colorama,2020-10-16 16:43:32.974,8240779.0,,,,,2.0,,,,,,,,,,,
67,confluent-kafka-python,confluentinc/confluent-kafka-python,Confluents Kafka Python Client.,,db-clients,https://github.com/confluentinc/confluent-kafka-python,https://github.com/confluentinc/confluent-kafka-python,Apache-2.0,2016-04-14 07:40:41.000,2022-03-10 07:47:06.000,2022-03-03 16:32:10,751.0,22.0,699,247.0,405.0,241.0,707.0,2667,2022-01-07 11:14:07.000,1.8.2,24.0,88.0,35,True,confluent-kafka,conda-forge/python-confluent-kafka,,,5613417.0,3669.0,3328.0,https://pypi.org/project/confluent-kafka,2022-01-07 11:08:20.000,341.0,5607889.0,https://anaconda.org/conda-forge/python-confluent-kafka,2021-11-05 19:27:27.943,331687.0,,,,,2.0,,,,,,,,,,,
68,netmiko,ktbyers/netmiko,Multi-vendor library to simplify Paramiko SSH connections to network devices.,,infrastructure,https://github.com/ktbyers/netmiko,https://github.com/ktbyers/netmiko,MIT,2014-11-28 21:42:52.000,2022-03-09 23:24:51.000,2022-03-09 22:57:00,2448.0,13.0,995,200.0,957.0,227.0,1421.0,2637,2021-04-23 19:48:21.000,3.4.0,37.0,196.0,35,True,netmiko,,,,121137.0,2390.0,2159.0,https://pypi.org/project/netmiko,2021-04-23 19:31:42.000,231.0,121137.0,,,,,,,,3.0,,,,,,,,,,,
69,more-itertools,more-itertools/more-itertools,"More routines for operating on iterables, beyond itertools.",,utilities,https://github.com/more-itertools/more-itertools,https://github.com/more-itertools/more-itertools,MIT,2012-04-26 05:15:14.000,2022-03-09 23:35:59.000,2022-02-22 13:39:25,1277.0,6.0,187,32.0,403.0,12.0,184.0,2343,2021-11-24 03:37:11.000,8.12.0,38.0,87.0,35,True,more-itertools,conda-forge/more-itertools,,2455.0,16172722.0,8282.0,,https://pypi.org/project/more-itertools,2021-11-24 03:36:05.000,8282.0,16023945.0,https://anaconda.org/conda-forge/more-itertools,2021-11-24 05:49:37.407,8775553.0,,,,,1.0,,,,,,,,,,,
70,libcloud,apache/libcloud,Apache Libcloud is a Python library which hides differences between different cloud provider APIs and allows you to..,,db-clients,https://github.com/apache/libcloud,https://github.com/apache/libcloud,Apache-2.0,2009-12-11 09:00:14.000,2022-03-10 10:44:52.000,2022-03-08 22:25:01,9030.0,121.0,894,89.0,1510.0,62.0,98.0,1841,2021-11-15 15:29:14.000,3.4.1,65.0,436.0,35,True,apache-libcloud,,,,145599.0,3079.0,2242.0,https://pypi.org/project/apache-libcloud,2021-11-15 15:29:14.000,837.0,145599.0,,,,,,,,2.0,,,,,,,,,,,
71,wrapt,GrahamDumpleton/wrapt,"A Python module for decorators, wrappers and monkey patching.",,others,https://github.com/GrahamDumpleton/wrapt,https://github.com/GrahamDumpleton/wrapt,BSD-2-Clause,2013-05-29 10:22:45.000,2022-03-10 08:26:09.000,2022-03-10 07:11:34,644.0,17.0,209,47.0,65.0,33.0,118.0,1626,2022-03-10 08:26:09.000,1.14.0,49.0,25.0,35,True,wrapt,conda-forge/wrapt,,,50688679.0,11542.0,,https://pypi.org/project/wrapt,2022-03-10 08:26:09.000,11542.0,50602715.0,https://anaconda.org/conda-forge/wrapt,2021-11-02 11:36:54.155,5759616.0,,,,,2.0,,,,,,,,,,,
72,simplejson,simplejson/simplejson,"simplejson is a simple, fast, extensible JSON encoder/decoder for Python.",,serialization,https://github.com/simplejson/simplejson,https://github.com/simplejson/simplejson,MIT,2011-02-06 05:47:45.000,2021-11-17 19:54:04.429,2021-11-16 07:26:43,612.0,,312,65.0,111.0,17.0,168.0,1475,2021-11-16 16:36:28.000,3.17.6,99.0,37.0,35,True,simplejson,conda-forge/simplejson,,5488.0,16075018.0,99181.0,78449.0,https://pypi.org/project/simplejson,2021-11-16 16:36:28.000,20732.0,16047024.0,https://anaconda.org/conda-forge/simplejson,2021-11-17 19:54:04.429,1563510.0,,,,,2.0,,,,,,,,,,,
73,pyparsing,pyparsing/pyparsing,Python library for creating PEG parsers.,,others,https://github.com/pyparsing/pyparsing,https://github.com/pyparsing/pyparsing,MIT,2016-06-12 20:32:44.411,2022-02-26 17:07:08.000,2022-02-26 17:07:08,953.0,20.0,201,20.0,135.0,20.0,204.0,1435,2022-01-21 05:44:52.000,pyparsing_3.0.7,64.0,44.0,35,True,pyparsing,conda-forge/pyparsing,,6562.0,92179977.0,31178.0,,https://pypi.org/project/pyparsing,2022-01-21 05:41:33.000,31178.0,91906356.0,https://anaconda.org/conda-forge/pyparsing,2022-01-21 08:27:50.969,18869108.0,,,,,2.0,,,,,,,,,,,
74,emoji,carpedm20/emoji,emoji terminal output for Python.,,cli-helpers,https://github.com/carpedm20/emoji,https://github.com/carpedm20/emoji,BSD-3-Clause,2014-08-18 02:55:59.000,2022-03-08 19:57:16.189,2022-03-07 15:21:02,352.0,16.0,239,25.0,91.0,16.0,100.0,1413,2022-03-08 17:51:05.000,1.7.0,32.0,54.0,35,True,emoji,conda-forge/emoji,,,4612420.0,35861.0,34572.0,https://pypi.org/project/emoji,2022-03-08 17:51:05.000,1289.0,4611898.0,https://anaconda.org/conda-forge/emoji,2022-03-08 19:57:16.189,19322.0,,,,,2.0,,,,,,,,,,,
75,six,benjaminp/six,Python 2 and 3 compatibility library.,,compatibility,https://github.com/benjaminp/six,https://github.com/benjaminp/six,MIT,2016-05-10 07:24:51.054,2021-12-18 18:52:43.000,2021-11-21 23:02:50,528.0,,229,25.0,104.0,108.0,176.0,863,2021-05-05 14:18:17.000,1.16.0,28.0,65.0,35,True,six,conda-forge/six,,,159379018.0,1267634.0,1133725.0,https://pypi.org/project/six,2021-05-05 14:18:17.000,133909.0,159064285.0,https://anaconda.org/conda-forge/six,2021-05-05 18:46:13.986,22031352.0,,,,,2.0,,,,,,,,,,,
76,python-fire,google/python-fire,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.,,cli-helpers,https://github.com/google/python-fire,https://github.com/google/python-fire,Apache-2.0,2017-02-21 21:35:07.000,2022-02-03 14:02:06.000,2021-06-17 18:03:13,259.0,,1237,380.0,128.0,106.0,147.0,22019,2021-01-22 18:12:10.000,0.4.0,9.0,46.0,34,True,fire,conda-forge/fire,,,2673934.0,12406.0,11099.0,https://pypi.org/project/fire,2021-01-22 18:11:49.000,1307.0,2670942.0,https://anaconda.org/conda-forge/fire,2021-01-22 19:55:20.738,170585.0,,,,,2.0,,,,,,,,,,,
77,micropython,micropython/micropython,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems.,,python-implementations,https://github.com/micropython/micropython,https://github.com/micropython/micropython,Python-2.0,2013-12-20 11:47:07.000,2022-03-10 13:00:38.000,2022-03-10 02:34:43,13204.0,316.0,5201,744.0,4317.0,1423.0,2934.0,13803,2022-01-16 23:37:48.000,1.18,12.0,478.0,34,True,micropython-_markupbase,,,35461.0,644.0,14.0,,https://pypi.org/project/micropython-_markupbase,2015-04-11 20:19:03.000,14.0,,,,,,,,,2.0,,,,,,,,,,,
78,docopt,docopt/docopt,"Pythonic command line arguments parser, that will make you smile.",,cli-helpers,https://github.com/docopt/docopt,https://github.com/docopt/docopt,MIT,2012-04-07 17:45:14.000,2021-12-23 05:59:37.000,2018-08-27 18:02:16,447.0,,552,168.0,107.0,251.0,177.0,7573,2014-06-16 11:18:57.000,0.6.2,11.0,31.0,34,False,docopt,conda-forge/docopt,,,9077149.0,76019.0,63842.0,https://pypi.org/project/docopt,2014-06-16 11:18:57.000,12177.0,9060569.0,https://anaconda.org/conda-forge/docopt,2018-07-06 22:39:53.718,1177183.0,,,,,2.0,,,,,,,,,,,
79,Tablib,jazzband/tablib,"Python Module for Tabular Datasets in XLS, CSV, JSON, YAML, &c.",,data-loading,https://github.com/jazzband/tablib,https://github.com/jazzband/tablib,MIT,2011-03-28 02:36:50.000,2022-02-21 18:21:41.000,2022-02-21 18:21:41,1140.0,5.0,570,142.0,281.0,33.0,210.0,4091,2022-01-27 16:29:34.000,3.2.0,40.0,116.0,34,True,tablib,conda-forge/tablib,,,1651428.0,14558.0,13303.0,https://pypi.org/project/tablib,2022-01-27 16:29:34.000,1255.0,1650346.0,https://anaconda.org/conda-forge/tablib,2022-01-27 21:13:37.038,69285.0,,,,,2.0,,,,,,,,,,,
80,Elasticsearch DSL,elastic/elasticsearch-dsl-py,High level Python client for Elasticsearch.,,db-clients,https://github.com/elastic/elasticsearch-dsl-py,https://github.com/elastic/elasticsearch-dsl-py,Apache-2.0,2014-03-05 16:19:39.000,2022-03-07 03:09:59.000,2022-01-19 16:54:54,1016.0,3.0,709,388.0,342.0,93.0,1130.0,3432,2021-07-15 15:37:49.000,7.4.0,33.0,127.0,34,True,elasticsearch-dsl,anaconda/elasticsearch-dsl,,115.0,2021646.0,6629.0,5697.0,https://pypi.org/project/elasticsearch-dsl,2021-07-15 15:35:04.000,932.0,2021559.0,https://anaconda.org/anaconda/elasticsearch-dsl,2022-03-05 07:00:30.605,4407.0,,,,,2.0,,,,,,,,,,,
81,phonenumbers,daviddrysdale/python-phonenumbers,Python port of Googles libphonenumber.,,text,https://github.com/daviddrysdale/python-phonenumbers,https://github.com/daviddrysdale/python-phonenumbers,Apache-2.0,2011-04-21 03:06:38.000,2022-02-25 08:47:28.696,2022-02-25 07:30:06,1467.0,24.0,377,90.0,97.0,5.0,133.0,2951,2022-02-25 07:34:24.000,8.12.44,195.0,25.0,34,True,phonenumbers,conda-forge/phonenumbers,,,3297273.0,1334.0,,https://pypi.org/project/phonenumbers,2022-02-25 07:34:24.000,1334.0,3289690.0,https://anaconda.org/conda-forge/phonenumbers,2022-02-25 08:47:28.696,523257.0,,,,,1.0,,,,,,,,,,,
82,Prometheus Client,prometheus/client_python,Prometheus instrumentation library for Python applications.,,db-clients,https://github.com/prometheus/client_python,https://github.com/prometheus/client_python,Apache-2.0,2015-02-10 22:47:25.000,2022-03-09 18:12:56.000,2022-03-09 18:12:56,474.0,16.0,621,66.0,359.0,46.0,351.0,2620,2022-01-28 16:04:00.000,0.13.1,33.0,119.0,34,True,prometheus_client,conda-forge/prometheus_client,,,19569994.0,1997.0,,https://pypi.org/project/prometheus_client,2019-06-20 13:35:09.000,1997.0,19492291.0,https://anaconda.org/conda-forge/prometheus_client,2022-01-28 18:48:45.329,5050708.0,,,,,2.0,,,,,,,,,,,
83,pycparser,eliben/pycparser,Complete C99 parser in pure Python.,,others,https://github.com/eliben/pycparser,https://github.com/eliben/pycparser,BSD-3-Clause,2013-06-09 22:01:56.000,2022-01-25 20:45:29.000,2022-01-25 20:45:05,530.0,1.0,512,88.0,161.0,17.0,275.0,2492,,,21.0,76.0,34,True,pycparser,conda-forge/pycparser,,,70385351.0,325826.0,309087.0,https://pypi.org/project/pycparser,2021-11-06 12:48:46.000,16739.0,70155935.0,https://anaconda.org/conda-forge/pycparser,2021-11-07 03:53:42.470,15370890.0,,,,,2.0,,,,,,,,,,,
