,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,commit_count,conda_id,pypi_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,conda_dependent_project_count,trending,updated_github_id,labels,gitlab_id,dockerhub_id,docs_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
240,hydra,facebookresearch/hydra,Hydra is a framework for elegantly configuring complex applications.,,configuration,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15.000000,2021-10-21 04:47:13.000000,2021-10-09 01:32:19.000000,390.0,81.0,817.0,4976.0,2021-08-19 20:51:08.000000,1.1.1,17.0,81.0,22,True,,conda-forge/hydra-core,hydra,,14479.0,9.0,3.0,https://pypi.org/project/hydra,2016-08-03 13:21:51.000000,6.0,,https://anaconda.org/conda-forge/hydra-core,2021-08-20 04:26:32.575000,289581.0,3.0,,,,,,,,,,
241,pampy,santinic/pampy,Pampy: The Pattern Matching for Python you always dreamed of.,,utilities,https://github.com/santinic/pampy,https://github.com/santinic/pampy,MIT,2018-11-08 12:51:17.000000,2020-04-11 23:04:54.000000,2019-07-13 11:30:29.000000,122.0,25.0,14.0,3415.0,2019-11-07 15:54:35.000000,0.3.0,11.0,9.0,22,False,131.0,,pampy,,13000.0,209.0,193.0,https://pypi.org/project/pampy,2019-11-07 15:54:35.000000,16.0,13000.0,,,,3.0,,,,,,,,,,
242,pinject,google/pinject,A pythonic dependency injection library.,,utilities,https://github.com/google/pinject,https://github.com/google/pinject,Apache-2.0,2013-06-20 23:46:50.000000,2021-03-23 16:43:50.000000,2021-03-23 16:42:22.000000,92.0,27.0,10.0,1275.0,2020-04-10 22:23:01.000000,0.15.3,13.0,10.0,22,True,285.0,,pinject,,39137.0,103.0,77.0,https://pypi.org/project/pinject,2021-03-23 16:43:50.000000,26.0,39137.0,,,,3.0,,,,,,,,,,
243,db.py,yhat/db.py,db.py is an easier way to interact with your databases.,,db-clients,https://github.com/yhat/db.py,https://github.com/yhat/db.py,BSD-2-Clause,2014-10-26 15:36:57.000000,2021-08-02 12:32:38.000000,2017-03-31 14:41:30.000000,111.0,32.0,21.0,1214.0,2017-03-31 14:41:57.000000,0.5.3,35.0,24.0,22,False,233.0,,db.py,,953.0,52.0,,https://pypi.org/project/db.py,2017-03-31 14:41:57.000000,52.0,953.0,,,,3.0,,,,,,,,,,
244,enaml,nucleic/enaml,Declarative User Interfaces for Python.,,gui-dev,https://github.com/nucleic/enaml,https://github.com/nucleic/enaml,BSD-3-Clause,2013-03-06 21:29:01.000000,2021-10-18 07:19:31.000000,2021-10-04 16:26:27.000000,107.0,39.0,170.0,1124.0,2021-04-19 18:46:09.000000,0.13.0,18.0,34.0,22,True,,conda-forge/enaml,enaml,46.0,4497.0,333.0,189.0,https://pypi.org/project/enaml,2021-04-19 18:08:01.000000,144.0,2530.0,https://anaconda.org/conda-forge/enaml,2021-04-19 22:20:38.760000,92462.0,3.0,,,,,,,,,,
245,pluginbase,mitsuhiko/pluginbase,A simple but flexible plugin system for Python.,,others,https://github.com/mitsuhiko/pluginbase,https://github.com/mitsuhiko/pluginbase,BSD-3-Clause,2014-06-30 20:51:42.000000,2021-05-16 16:25:40.000000,2021-05-16 16:12:48.000000,143.0,,12.0,980.0,2021-05-16 16:25:40.000000,1.0.1,9.0,9.0,22,True,56.0,conda-forge/pluginbase,pluginbase,,4350.0,1241.0,969.0,https://pypi.org/project/pluginbase,2021-05-16 16:25:40.000000,272.0,,https://anaconda.org/conda-forge/pluginbase,2019-02-04 15:40:32.059000,195769.0,3.0,,,,,,,,,,
246,path,jaraco/path,Object-oriented file system path manipulation.,,file-path-utils,https://github.com/jaraco/path,https://github.com/jaraco/path,MIT,2012-04-21 02:59:29.000000,2021-07-27 06:16:48.717000,2021-07-26 23:59:39.000000,130.0,2.0,125.0,968.0,2021-07-27 00:03:36.000000,16.2.0,13.0,44.0,22,True,,conda-forge/path,path,,438823.0,78.0,,https://pypi.org/project/path,2021-07-27 00:03:27.000000,78.0,432252.0,https://anaconda.org/conda-forge/path,2021-07-27 06:16:48.717000,144574.0,3.0,,,,,,,,,,
247,jsonpickle,jsonpickle/jsonpickle,Python library for serializing any arbitrary object graph into JSON. It can take almost any Python object and turn the..,,serialization,https://github.com/jsonpickle/jsonpickle,https://github.com/jsonpickle/jsonpickle,BSD-3-Clause,2009-12-10 03:59:23.000000,2021-07-03 20:46:06.000000,2021-07-03 20:45:54.000000,141.0,64.0,184.0,967.0,2021-02-08 04:13:40.000000,2.0.0,29.0,62.0,22,True,,conda-forge/jsonpickle,jsonpickle,,14411.0,3348.0,,https://pypi.org/project/jsonpickle,2021-02-08 04:13:40.000000,3348.0,,https://anaconda.org/conda-forge/jsonpickle,2021-04-12 18:16:21.176000,720591.0,3.0,,,,,,,,,,
248,ubelt,Erotemic/ubelt,"A Python utility belt containing simple tools, a stdlib like feel, and extra batteries. Hashing, Caching, Timing,..",,utilities,https://github.com/Erotemic/ubelt,https://github.com/Erotemic/ubelt,Apache-2.0,2017-01-30 21:14:57.000000,2021-10-05 21:11:33.000000,2021-08-24 22:05:10.000000,43.0,1.0,6.0,582.0,2021-08-24 22:10:51.000000,0.10.1,55.0,1.0,22,True,,,ubelt,,25053.0,881.0,859.0,https://pypi.org/project/ubelt,2021-08-24 22:08:17.000000,22.0,25053.0,,,,3.0,,,,,,,,,,
249,python-email-validator,JoshData/python-email-validator,A robust email syntax and deliverability validation library for Python 2.7/3.4+.,,data-validation,https://github.com/JoshData/python-email-validator,https://github.com/JoshData/python-email-validator,CC0-1.0,2015-04-20 02:46:34.000000,2021-10-19 03:59:35.000000,2021-09-22 19:06:18.000000,57.0,6.0,36.0,476.0,2021-06-12 11:02:31.000000,1.1.3,15.0,14.0,22,False,,,email-validator,,3121328.0,132.0,,https://pypi.org/project/email-validator,2021-06-12 11:02:31.000000,132.0,3121328.0,,,,3.0,,,,,,,,,,
250,tabulator-py,frictionlessdata/tabulator-py,Python library for reading and writing tabular data via streams.,,data-loading,https://github.com/frictionlessdata/tabulator-py,https://github.com/frictionlessdata/tabulator-py,MIT,2015-08-24 05:34:38.000000,2021-06-01 12:40:01.000000,2021-03-22 13:33:48.000000,44.0,,178.0,214.0,2021-03-21 07:47:00.000000,1.53.5,141.0,27.0,22,True,,conda-forge/tabulator-py,tabulator,,285448.0,734.0,630.0,https://pypi.org/project/tabulator,2021-03-21 07:47:00.000000,104.0,284584.0,https://anaconda.org/conda-forge/tabulator-py,2018-07-24 12:57:07.018000,44959.0,3.0,,,,,,,,,,
251,pyexcel-xlsx,pyexcel/pyexcel-xlsx,"A wrapper library to read, manipulate and write data in xlsx and xlsm format using openpyxl.",,data-loading,https://github.com/pyexcel/pyexcel-xlsx,https://github.com/pyexcel/pyexcel-xlsx,BSD-3-Clause,2014-12-02 00:03:24.000000,2020-11-28 22:30:58.000000,2020-11-28 22:30:53.000000,16.0,12.0,20.0,92.0,2020-10-10 13:13:32.000000,0.6.0,30.0,4.0,22,False,267.0,conda-forge/pyexcel-xlsx,pyexcel-xlsx,51.0,78178.0,1696.0,1386.0,https://pypi.org/project/pyexcel-xlsx,2020-10-10 13:13:32.000000,310.0,77800.0,https://anaconda.org/conda-forge/pyexcel-xlsx,2020-10-10 15:53:49.660000,18165.0,3.0,,,,,,,,,,
252,entrypoints,takluyver/entrypoints,Discover and load entry points from installed packages.,,inspect,https://github.com/takluyver/entrypoints,https://github.com/takluyver/entrypoints,MIT,2015-05-02 18:12:08.000000,2020-12-03 20:07:10.000000,2020-03-15 12:25:13.000000,18.0,4.0,20.0,67.0,2017-06-08 10:55:15.000000,0.2.3,6.0,9.0,22,False,59.0,conda-forge/entrypoints,entrypoints,,82935.0,15152.0,,https://pypi.org/project/entrypoints,2019-01-07 18:10:52.000000,15152.0,,https://anaconda.org/conda-forge/entrypoints,2020-11-11 19:15:28.026000,5473725.0,3.0,,,,,,,,,,
253,storm,emre/storm,Manage your SSH like a boss.,,infrastructure,https://github.com/emre/storm,https://github.com/emre/storm,MIT,2013-05-20 18:30:39.000000,2021-10-21 02:37:09.000000,2018-08-07 19:46:34.000000,162.0,22.0,82.0,3846.0,2018-08-24 22:08:05.000000,0.7.0,9.0,30.0,21,False,339.0,,storm,,,190.0,40.0,https://pypi.org/project/storm,2021-04-19 09:53:23.000000,150.0,,,,,3.0,,,,,,,,,,
254,bashplotlib,glamp/bashplotlib,plotting in the terminal.,,cli-helpers,https://github.com/glamp/bashplotlib,https://github.com/glamp/bashplotlib,MIT,2012-12-13 04:01:10.000000,2021-03-31 19:40:59.000000,2021-03-31 19:40:59.000000,82.0,17.0,11.0,1591.0,2016-02-06 21:56:46.000000,0.6.5,27.0,20.0,21,True,210.0,,bashplotlib,,4852.0,179.0,131.0,https://pypi.org/project/bashplotlib,2016-02-06 21:56:46.000000,48.0,4852.0,,,,3.0,,,,,,,,,,
255,pyinfra,Fizzadar/pyinfra,"pyinfra automates infrastructure super fast at massive scale. It can be used for ad-hoc command execution, service..",,infrastructure,https://github.com/Fizzadar/pyinfra,https://github.com/Fizzadar/pyinfra,MIT,2014-10-19 19:37:45.000000,2021-10-21 10:59:00.000000,2021-10-15 10:05:47.000000,137.0,90.0,396.0,1374.0,2021-10-15 16:15:49.000000,1.4.17,177.0,53.0,21,True,,,pyinfra,,6172.0,37.0,33.0,https://pypi.org/project/pyinfra,2021-10-21 10:59:00.000000,4.0,6172.0,,,,3.0,,,,,,,,,,
256,PyMODM,mongodb/pymodm,"A Pythonic, object-oriented interface for working with MongoDB.",,db-clients,https://github.com/mongodb/pymodm,https://github.com/mongodb/pymodm,Apache-2.0,2016-03-30 16:24:59.000000,2020-10-16 22:20:11.000000,2020-10-16 22:20:10.000000,61.0,4.0,,330.0,2020-04-30 18:52:35.000000,0.4.3,7.0,18.0,21,True,123.0,conda-forge/pymodm,pymodm,,15462.0,582.0,428.0,https://pypi.org/project/pymodm,2020-04-30 18:52:35.000000,154.0,15329.0,https://anaconda.org/conda-forge/pymodm,2020-04-30 19:23:37.933000,2663.0,3.0,,,,,,,,,,
257,pyhdb,SAP/pyhdb,SAP HANA Connector in pure Python.,,db-clients,https://github.com/SAP-archive/PyHDB,https://github.com/SAP-archive/PyHDB,Apache-2.0,2014-12-12 04:02:40.000000,2021-05-04 17:33:58.000000,2021-05-04 17:33:54.000000,132.0,50.0,90.0,296.0,2018-02-16 12:44:36.000000,0.3.4,8.0,10.0,21,True,158.0,,pyhdb,80.0,394894.0,30.0,,https://pypi.org/project/pyhdb,2018-02-16 12:37:13.000000,30.0,394893.0,,,,3.0,,,SAP-archive/PyHDB,,,,,,,
258,python-benedict,fabiocaccamo/python-benedict,"dict subclass with keylist/keypath support, normalized I/O operations (base64, csv, ini, json, pickle, plist, query-..",,data-structures,https://github.com/fabiocaccamo/python-benedict,https://github.com/fabiocaccamo/python-benedict,MIT,2019-05-17 11:13:40.000000,2021-10-19 15:25:27.000000,2021-10-19 15:25:24.000000,20.0,5.0,56.0,283.0,2021-10-04 10:24:48.000000,0.24.3,42.0,2.0,21,True,397.0,conda-forge/python-benedict,python-benedict,,1902.0,401.0,401.0,https://pypi.org/project/python-benedict,2021-10-04 10:24:29.000000,0.0,,https://anaconda.org/conda-forge/python-benedict,2021-10-05 07:31:07.556000,20931.0,3.0,,,,,,,,,,
259,datatest,shawnbrown/datatest,Tools for test driven data-wrangling and data validation.,,data-loading,https://github.com/shawnbrown/datatest,https://github.com/shawnbrown/datatest,Apache-2.0,2016-05-12 13:16:27.000000,2021-04-26 17:46:21.000000,2021-04-26 17:45:53.000000,11.0,10.0,42.0,245.0,2021-01-04 03:43:58.000000,0.11.1,17.0,6.0,21,True,2171.0,,datatest,,19819.0,52.0,50.0,https://pypi.org/project/datatest,2021-01-04 03:39:40.000000,2.0,19819.0,,,,3.0,,,,,,,,,,
260,ordered-set,LuminosoInsight/ordered-set,A mutable set that remembers the order of its entries. One of Python's missing data types.,,data-structures,https://github.com/rspeer/ordered-set,https://github.com/rspeer/ordered-set,MIT,2012-08-17 21:55:21.000000,2021-09-09 16:38:03.000000,2021-09-09 16:38:03.000000,34.0,10.0,27.0,132.0,2020-06-17 20:50:12.000000,4.0.2,16.0,18.0,21,True,146.0,conda-forge/ordered-set,ordered-set,,1496.0,3294.0,2988.0,https://pypi.org/project/ordered-set,2020-06-17 20:50:12.000000,306.0,,https://anaconda.org/conda-forge/ordered-set,2020-06-18 14:06:17.580000,98794.0,3.0,,,rspeer/ordered-set,,,,,,,
261,filedepot,amol-/depot,Toolkit for storing files and attachments in web applications.,,db-clients,https://github.com/amol-/depot,https://github.com/amol-/depot,MIT,2014-06-04 10:27:12.000000,2021-09-21 15:42:49.000000,2021-09-21 15:42:45.000000,35.0,6.0,33.0,128.0,2020-07-27 18:27:16.000000,0.8.0,23.0,18.0,21,True,261.0,,filedepot,,3928.0,478.0,390.0,https://pypi.org/project/filedepot,2020-07-27 18:27:16.000000,88.0,3928.0,,,,3.0,,,,,,,,,,
262,openpyxl,,A Python library to read/write Excel 2010 xlsx/xlsm files.,,data-loading,,https://openpyxl.readthedocs.io,MIT,2015-11-03 00:22:17.154000,2021-10-05 11:52:53.531000,,,,,,2021-09-10 23:17:56.000000,3.0.8,99.0,,21,True,,openpyxl,openpyxl,,17648115.0,9770.0,,https://pypi.org/project/openpyxl,2021-09-22 12:55:01.000000,9770.0,17647256.0,https://anaconda.org/anaconda/openpyxl,2021-10-05 11:52:53.531000,59900.0,3.0,0.0,,,,https://foss.heptapod.net/api/graphql::openpyxl/openpyxl,openpyxl/openpyxl-ci,https://openpyxl.readthedocs.io/en/stable/,https://hub.docker.com/r/openpyxl/openpyxl-ci,2018-09-13 18:04:17.646261,1191.0
263,gin-config,google/gin-config,Gin provides a lightweight configuration framework for Python.,,configuration,https://github.com/google/gin-config,https://github.com/google/gin-config,Apache-2.0,2018-06-27 20:21:12.000000,2021-10-20 22:15:21.000000,2021-10-20 22:15:16.000000,96.0,40.0,34.0,1366.0,2020-11-24 01:03:23.000000,0.4.0,11.0,19.0,20,True,141.0,,gin-config,,,2981.0,2879.0,https://pypi.org/project/gin-config,2020-11-24 01:03:23.000000,102.0,,,,,3.0,,,,,,,,,,
264,rows,turicas/rows,"A common, beautiful interface to tabular data, no matter the format.",,data-loading,https://github.com/turicas/rows,https://github.com/turicas/rows,LGPL-3.0,2014-05-07 05:43:11.000000,2021-06-18 15:18:11.000000,2021-05-22 20:26:09.000000,136.0,160.0,149.0,774.0,2019-02-14 21:20:15.000000,0.4.1,9.0,30.0,20,True,738.0,,rows,37.0,1761.0,178.0,126.0,https://pypi.org/project/rows,2019-02-14 21:12:03.000000,52.0,1761.0,,,,3.0,,,,,,,,,,
265,questionary,tmbo/questionary,"Python library to build pretty command line user prompts Easy to use multi-select lists, confirmations, free text..",,cli-helpers,https://github.com/tmbo/questionary,https://github.com/tmbo/questionary,MIT,2018-12-01 17:55:17.000000,2021-10-10 23:39:14.000000,2021-10-10 23:39:14.000000,50.0,23.0,61.0,742.0,2021-07-15 10:11:00.000000,1.10.0,20.0,26.0,20,True,388.0,,questionary,,,94.0,,https://pypi.org/project/questionary,2021-07-15 10:11:00.000000,94.0,,,,,3.0,,,,,,,,,,
266,awesome-slugify,voronind/awesome-slugify,Python flexible slugify function.,,text,https://github.com/voronind/awesome-slugify,https://github.com/voronind/awesome-slugify,GPL-3.0,2013-10-19 02:58:27.000000,2020-04-17 14:24:23.000000,2017-01-20 20:45:25.000000,39.0,18.0,11.0,461.0,2015-06-05 06:31:13.000000,1.6.5,26.0,11.0,20,False,96.0,conda-forge/awesome-slugify,awesome-slugify,,825.0,5128.0,2888.0,https://pypi.org/project/awesome-slugify,2015-06-05 06:31:13.000000,2240.0,,https://anaconda.org/conda-forge/awesome-slugify,2019-06-28 21:27:11.187000,54477.0,3.0,,,,,,,,,,
267,ODMantic,art049/odmantic,Async ODM (Object Document Mapper) for MongoDB based on python type hints.,,db-clients,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45.000000,2021-10-21 11:46:50.000000,2021-07-05 14:51:17.000000,41.0,48.0,39.0,411.0,2021-05-12 00:01:27.000000,0.3.5,10.0,10.0,20,True,327.0,,odmantic,,9441.0,,,https://pypi.org/project/odmantic,2021-05-11 23:57:07.000000,,9441.0,,,,3.0,,,,,,,,,,
268,valideer,podio/valideer,Lightweight data validation and adaptation Python library.,,data-validation,https://github.com/podio/valideer,https://github.com/podio/valideer,MIT,2012-07-25 12:33:39.000000,2020-03-08 21:45:00.000000,2018-03-07 14:51:59.000000,18.0,7.0,11.0,246.0,2015-12-20 08:56:50.000000,0.4.2,8.0,7.0,20,False,89.0,conda-forge/valideer,valideer,,82232.0,76.0,46.0,https://pypi.org/project/valideer,2015-12-20 08:56:50.000000,30.0,81975.0,https://anaconda.org/conda-forge/valideer,2018-07-06 17:55:22.261000,17006.0,3.0,,,,,,,,,,
269,Queries,gmr/queries,PostgreSQL database access simplified.,,db-clients,https://github.com/gmr/queries,https://github.com/gmr/queries,BSD-3-Clause,2012-08-24 16:12:55.000000,2020-11-04 14:26:15.000000,2020-08-07 16:32:54.000000,29.0,5.0,13.0,236.0,2020-03-09 17:40:07.000000,2.1.0,29.0,11.0,20,False,334.0,,queries,,2715.0,148.0,98.0,https://pypi.org/project/queries,2020-03-09 17:40:07.000000,50.0,2715.0,,,,3.0,,,,,,,,,,
270,Singer,singer-io/getting-started,"Standard for moving data between databases, web APIs, files, queues, and just about anything else you can think of.",,data-loading,https://github.com/singer-io/getting-started,https://github.com/singer-io/getting-started,AGPL-3.0,2016-10-31 16:53:56.000000,2021-09-08 17:37:08.000000,2021-04-29 14:20:17.000000,115.0,20.0,18.0,878.0,2021-03-22 20:41:58.000000,5.12.1,105.0,26.0,19,True,188.0,,singer-python,,,300.0,,https://pypi.org/project/singer-python,2021-09-08 17:37:08.000000,300.0,,,,,3.0,,,,,,,,,,
271,Unipath,mikeorr/Unipath,An object-oriented approach to Python file/directory operations.,,file-path-utils,https://github.com/mikeorr/Unipath,https://github.com/mikeorr/Unipath,MIT,2013-01-28 04:38:28.000000,2019-12-15 21:01:45.000000,2015-02-14 18:30:08.000000,37.0,7.0,10.0,497.0,2009-03-29 15:28:56.000000,0.2.1,3.0,6.0,19,False,49.0,,unipath,,,10042.0,6020.0,https://pypi.org/project/unipath,2015-02-11 04:36:12.000000,4022.0,,,,,3.0,,,,,,,,,,
272,gsheets-db-api,betodealmeida/gsheets-db-api,A Python DB-API and SQLAlchemy dialect to Google Spreasheets.,,db-clients,https://github.com/betodealmeida/gsheets-db-api,https://github.com/betodealmeida/gsheets-db-api,MIT,2018-09-10 22:07:02.000000,2021-06-02 03:05:24.000000,2021-02-17 20:59:41.000000,13.0,8.0,5.0,157.0,2020-12-04 17:53:17.000000,0.1.12,13.0,3.0,19,True,132.0,,gsheetsdb,,25384.0,104.0,101.0,https://pypi.org/project/gsheetsdb,2020-12-04 17:53:17.000000,3.0,25384.0,,,,3.0,,,,,,,,,,
273,stopit,glenfant/stopit,"Raise asynchronous exceptions in other thread, control the timeout of blocks or callables with a context manager or a..",,async,https://github.com/glenfant/stopit,https://github.com/glenfant/stopit,MIT,2014-02-09 15:40:01.000000,2020-03-03 16:20:26.000000,2019-08-27 15:33:26.000000,15.0,4.0,13.0,92.0,2018-02-09 00:32:14.000000,1.1.2,4.0,6.0,19,False,32.0,conda-forge/stopit,stopit,,3066.0,1050.0,896.0,https://pypi.org/project/stopit,2018-02-09 00:32:14.000000,154.0,,https://anaconda.org/conda-forge/stopit,2018-02-10 00:46:14.882000,137982.0,3.0,,,,,,,,,,
274,coolname,alexanderlukanin13/coolname,Random Name and Slug Generator.,,text,https://github.com/alexanderlukanin13/coolname,https://github.com/alexanderlukanin13/coolname,BSD-2-Clause,2015-11-06 18:07:11.000000,2021-09-05 12:13:23.000000,2021-04-02 11:44:23.000000,5.0,3.0,5.0,78.0,2018-08-02 15:41:30.000000,1.1.0,6.0,2.0,19,False,130.0,conda-forge/coolname,coolname,,51343.0,284.0,262.0,https://pypi.org/project/coolname,2018-08-02 15:41:30.000000,22.0,50062.0,https://anaconda.org/conda-forge/coolname,2021-01-11 15:13:03.517000,12814.0,3.0,,,,,,,,,,
275,excalibur,camelot-dev/excalibur,A web interface to extract tabular data from PDFs.,,data-loading,https://github.com/camelot-dev/excalibur,https://github.com/camelot-dev/excalibur,MIT,2018-10-20 11:34:49.000000,2021-10-20 09:22:09.000000,2020-09-07 18:32:58.000000,159.0,73.0,38.0,1031.0,2020-07-17 16:16:44.000000,0.4.3,9.0,11.0,18,False,236.0,,excalibur-py,8051.0,1016.0,,,https://pypi.org/project/excalibur-py,2020-03-21 11:40:49.000000,,793.0,,,,3.0,,,,,,,,,,
276,unsync,alex-sherman/unsync,Unsynchronize asyncio.,,async,https://github.com/alex-sherman/unsync,https://github.com/alex-sherman/unsync,MIT,2018-02-06 02:16:16.000000,2021-10-21 00:46:56.000000,2021-10-21 00:45:24.000000,40.0,6.0,21.0,635.0,2021-10-21 00:46:56.000000,1.4.0,9.0,10.0,18,True,60.0,,unsync,,,90.0,80.0,https://pypi.org/project/unsync,2021-10-21 00:46:56.000000,10.0,,,,,3.0,,,,,,,,,,
277,aiomisc,aiokitchen/aiomisc,aiomisc - miscellaneous utils for asyncio.,,async,https://github.com/aiokitchen/aiomisc,https://github.com/aiokitchen/aiomisc,MIT,2018-04-13 14:33:37.000000,2021-10-21 07:10:20.000000,2021-10-21 07:09:57.000000,15.0,8.0,6.0,232.0,2021-10-21 07:10:20.000000,15.2.3,161.0,13.0,18,True,679.0,,aiomisc,,,114.0,110.0,https://pypi.org/project/aiomisc,2021-10-21 07:10:20.000000,4.0,,,,,3.0,,,,,,,,,,
278,validr,guyskk/validr,"A simple, fast, extensible python library for data validation.",,data-validation,https://github.com/guyskk/validr,https://github.com/guyskk/validr,MIT,2015-09-05 05:47:04.000000,2021-07-12 08:04:42.000000,2021-07-12 08:04:42.000000,11.0,1.0,20.0,208.0,2021-03-10 16:40:20.000000,1.2.1,23.0,7.0,18,True,371.0,,validr,,9887.0,4.0,,https://pypi.org/project/validr,2021-03-10 16:40:20.000000,4.0,9887.0,,,,3.0,,,,,,,,,,
279,Phoenix,wxWidgets/Phoenix,"wxPython's Project Phoenix. A new implementation of wxPython, better, stronger, faster than he was before.",,gui-dev,https://github.com/wxWidgets/Phoenix,https://github.com/wxWidgets/Phoenix,,2012-07-17 06:22:25.000000,2021-10-08 12:26:27.000000,2021-01-29 23:51:05.000000,431.0,452.0,795.0,1667.0,2018-03-23 21:06:34.000000,wxPython-4.0.0,2.0,101.0,17,False,5165.0,,,1772.0,41.0,,,,,,,,,,3.0,,,,,,,,,,
280,CommonRegex,madisonmay/CommonRegex,A collection of common regular expressions bundled with an easy to use interface.,,utilities,https://github.com/madisonmay/CommonRegex,https://github.com/madisonmay/CommonRegex,MIT,2013-12-17 08:43:14.000000,2020-12-20 05:00:55.000000,2019-09-25 12:17:08.000000,127.0,15.0,11.0,1460.0,2014-08-29 22:18:11.000000,1.5.3,4.0,14.0,17,False,113.0,,commonregex,,,101.0,61.0,https://pypi.org/project/commonregex,2014-08-29 22:18:11.000000,40.0,,,,,3.0,,,,,,,,,,
281,parallel-ssh,ParallelSSH/parallel-ssh,Asynchronous parallel SSH client library.,,infrastructure,https://github.com/ParallelSSH/parallel-ssh,https://github.com/ParallelSSH/parallel-ssh,LGPL-2.1,2012-12-24 14:45:36.000000,2021-10-19 07:41:33.000000,2021-10-01 10:56:25.000000,133.0,14.0,188.0,942.0,2021-08-26 12:19:29.000000,2.6.0post1,89.0,18.0,17,False,517.0,,parallel-ssh,316.0,3.0,155.0,127.0,https://pypi.org/project/parallel-ssh,2021-08-26 12:19:58.000000,28.0,,,,,3.0,,,,,,,,,,
282,PugSQL,mcfunley/pugsql,A HugSQL-inspired database library for Python.,,db-clients,https://github.com/mcfunley/pugsql,https://github.com/mcfunley/pugsql,Apache-2.0,2019-05-19 16:55:38.000000,2021-09-27 22:00:35.000000,2021-03-31 15:36:33.000000,17.0,15.0,20.0,459.0,2020-09-13 06:06:09.000000,0.2.3,24.0,11.0,17,True,256.0,,pugsql,,4192.0,1.0,,https://pypi.org/project/pugsql,2020-09-13 06:06:09.000000,1.0,4192.0,,,,3.0,,,,,,,,,,
283,docopt-ng,jazzband/docopt-ng,"Humane command line arguments parser. Now with maintenance, typehints, and complete test coverage.",,cli-helpers,https://github.com/jazzband/docopt-ng,https://github.com/jazzband/docopt-ng,MIT,2019-03-26 15:35:29.000000,2021-10-21 13:47:09.000000,2021-10-13 20:21:59.000000,11.0,14.0,2.0,58.0,2019-03-26 17:03:46.000000,0.7.2,4.0,42.0,17,False,525.0,,docopt-ng,,,46.0,44.0,https://pypi.org/project/docopt-ng,2019-03-26 17:03:46.000000,2.0,,,,,3.0,,,,,,,,,,
284,importlib-resources,python/importlib_resources,Read resources from Python packages.,,inspect,https://github.com/python/importlib_resources,https://github.com/python/importlib_resources,Apache-2.0,2020-10-21 21:02:58.000000,2021-10-20 19:10:23.000000,2021-10-19 02:36:56.000000,8.0,4.0,204.0,18.0,2021-10-18 18:02:20.000000,5.3.0,46.0,21.0,17,False,,,importlib-resources,,,0.0,,https://pypi.org/project/importlib-resources,2021-10-18 18:02:08.000000,0.0,,,,,3.0,,,,,,,,,,
285,grumpy,google/grumpy,Grumpy is a Python to Go source code transcompiler and runtime.,,python-implementations,https://github.com/google/grumpy,https://github.com/google/grumpy,Apache-2.0,2016-12-21 17:49:01.000000,2020-03-27 17:26:46.000000,2017-11-22 02:08:58.000000,657.0,81.0,77.0,10385.0,,,,30.0,16,False,331.0,,,,,,,,,,,,,,3.0,,,,,,,,,,
286,PyPattyrn,tylerlaberge/PyPattyrn,A simple library for implementing common design patterns.,,algorithms,https://github.com/tylerlaberge/PyPattyrn,https://github.com/tylerlaberge/PyPattyrn,MIT,2016-07-17 22:09:31.000000,2021-09-07 23:52:51.000000,2020-02-09 19:26:00.000000,114.0,,40.0,1314.0,2016-09-11 02:13:18.000000,1.2,3.0,4.0,16,False,103.0,,pypattyrn,,,15.0,15.0,https://pypi.org/project/pypattyrn,2016-09-11 02:18:42.000000,0.0,,,,,3.0,,,,,,,,,,
287,csvs-to-sqlite,simonw/csvs-to-sqlite,Convert CSV files into a SQLite database.,,data-loading,https://github.com/simonw/csvs-to-sqlite,https://github.com/simonw/csvs-to-sqlite,Apache-2.0,2017-11-13 06:38:21.000000,2021-01-06 00:10:58.000000,2020-11-03 23:27:20.000000,46.0,30.0,28.0,650.0,2020-11-03 23:27:47.000000,1.2,15.0,5.0,16,True,76.0,,csvs-to-sqlite,,2429.0,4.0,,https://pypi.org/project/csvs-to-sqlite,2020-11-03 23:29:03.000000,4.0,2429.0,,,,3.0,,,,,,,,,,
288,lazydata,rstojnic/lazydata,Lazydata: Scalable data dependencies for Python projects.,,db-clients,https://github.com/rstojnic/lazydata,https://github.com/rstojnic/lazydata,Apache-2.0,2018-08-21 12:44:27.000000,2019-02-13 18:15:09.000000,2018-10-12 11:40:26.000000,24.0,7.0,6.0,629.0,2018-09-18 21:25:30.000000,1.0.19,19.0,6.0,16,False,216.0,,lazydata,,18.0,10.0,8.0,https://pypi.org/project/lazydata,2018-09-18 21:25:30.000000,2.0,18.0,,,,3.0,,,,,,,,,,
