,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,conda_id,pypi_id,commit_count,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,conda_dependent_project_count,trending,updated_github_id,labels
0,caer,ml-tooling/best-of-ml-python,Collection of computer vision and image processing libraries.,True,computer-vision,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36.000,2021-06-17 14:04:59.000,2021-06-05 15:52:33.000,678,5.0,13.0,5334,2021-06-05 15:52:41.000,2021.06.03,25.0,19,0,True,,,,,,,,,,,,,,,,,,,
1,best-of-web-python - Web UI,ml-tooling/best-of-web-python,Collection of libraries to implement web-based UIs.,True,gui-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2021-06-10 15:06:57.000,2021-06-05 15:46:18.000,83,,2.0,1255,2021-06-05 15:46:28.000,2021.06.03,17.0,6,0,True,,,,,,,,,,,,,,,,,,,
2,best-of-python-dev,ml-tooling/best-of-python-dev,A ranked list of awesome python developer tools and libraries. Updated weekly.,True,dev-utils,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24.000,2021-06-17 14:16:58.000,2021-06-05 15:47:16.000,15,,5.0,289,2021-06-05 15:47:27.000,2021.06.03,14.0,1,0,True,,,,,,,,,,,,,,,,,,,
3,best-of-web-python,ml-tooling/best-of-web-python,A ranked list of awesome python libraries for web development. Updated weekly.,True,web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2021-06-10 15:06:57.000,2021-06-05 15:46:18.000,83,,2.0,1255,2021-06-05 15:46:28.000,2021.06.03,17.0,6,0,True,,,,,,,,,,,,,,,,,,,
4,best-of-ml-python,ml-tooling/best-of-ml-python,A ranked list of awesome machine learning Python libraries. Updated weekly.,True,machine-learning,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36.000,2021-06-17 14:04:59.000,2021-06-05 15:52:33.000,678,5.0,13.0,5334,2021-06-05 15:52:41.000,2021.06.03,25.0,19,0,True,,,,,,,,,,,,,,,,,,,
5,protobuf,protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format.,,serialization,https://github.com/protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,BSD-3-Clause,2014-08-26 15:52:15.000,2021-06-17 05:53:27.000,2021-06-15 16:38:29.000,12863,1243.0,3393.0,48454,2021-06-08 14:24:44.000,3.17.3,89.0,838,41,True,conda-forge/protobuf,protobuf,8391.0,25849039.0,58271616.0,168808.0,143868.0,https://pypi.org/project/protobuf,2021-06-08 15:03:36.000,24940.0,57875264.0,https://anaconda.org/conda-forge/protobuf,2021-06-03 03:53:30.974,5191737.0,1.0,,,,
6,awscli,aws/aws-cli,Universal Command Line Interface for Amazon Web Services.,,infrastructure,https://github.com/aws/aws-cli,https://github.com/aws/aws-cli,Apache-2.0,2012-11-20 16:07:36.000,2021-06-17 00:13:42.074,2021-06-16 18:24:16.000,2678,713.0,3016.0,11139,2021-06-15 20:45:32.000,1.19.95,1253.0,344,39,True,conda-forge/awscli,awscli,10434.0,566.0,86813676.0,27603.0,22183.0,https://pypi.org/project/awscli,2021-06-16 19:41:29.000,5420.0,86684074.0,https://anaconda.org/conda-forge/awscli,2021-06-17 00:13:42.074,7645502.0,1.0,,,,
7,SQLAlchemy,sqlalchemy/sqlalchemy,The Database Toolkit for Python.,,db-clients,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2017-01-02 21:50:52.207,2021-06-17 08:01:40.000,2021-06-16 17:15:16.000,616,177.0,5876.0,3864,2021-06-10 18:20:20.000,rel_1_4_18,230.0,479,38,True,conda-forge/sqlalchemy,SQLAlchemy,14136.0,31169.0,26698741.0,362011.0,278305.0,https://pypi.org/project/SQLAlchemy,2021-06-10 18:20:11.000,83706.0,26621110.0,https://anaconda.org/conda-forge/sqlalchemy,2021-06-10 20:04:27.933,4035806.0,1.0,,,,
8,click,pallets/click,Python composable command line interface toolkit.,,cli-helpers,https://github.com/pallets/click,https://github.com/pallets/click,BSD-3-Clause,2014-04-24 09:52:19.000,2021-06-11 14:53:13.000,2021-06-06 18:26:43.000,1115,63.0,1105.0,11014,2021-05-19 21:02:51.000,8.0.1,42.0,299,37,True,conda-forge/click,click,,,56830899.0,650247.0,540785.0,https://pypi.org/project/click,2021-05-19 21:00:32.000,109462.0,56696990.0,https://anaconda.org/conda-forge/click,2021-05-20 09:52:42.907,7900678.0,1.0,,,,
9,boto3,boto/boto3,AWS SDK for Python.,,db-clients,https://github.com/boto/boto3,https://github.com/boto/boto3,Apache-2.0,2014-10-03 21:38:03.000,2021-06-16 23:00:35.916,2021-06-16 18:24:14.000,1379,300.0,2089.0,6449,2021-06-16 19:41:22.000,1.17.96,847.0,117,37,True,conda-forge/boto3,boto3,4499.0,,123338200.0,142214.0,119124.0,https://pypi.org/project/boto3,2021-06-16 19:41:22.000,23090.0,123234009.0,https://anaconda.org/conda-forge/boto3,2021-06-16 23:00:35.916,5730506.0,1.0,,,,
10,botocore,boto/botocore,"The low-level, core functionality of boto 3.",,infrastructure,https://github.com/boto/botocore,https://github.com/boto/botocore,Apache-2.0,2012-11-13 13:25:36.000,2021-06-16 21:08:06.090,2021-06-16 18:24:07.000,779,194.0,651.0,988,2021-06-16 19:41:17.000,1.20.96,1245.0,161,37,True,conda-forge/botocore,botocore,9133.0,,127763016.0,101753.0,87635.0,https://pypi.org/project/botocore,2021-06-16 19:41:17.000,14118.0,127630559.0,https://anaconda.org/conda-forge/botocore,2021-06-16 21:08:06.090,7815021.0,1.0,,,,
11,docker-compose,docker/compose,Define and run multi-container applications with Docker.,,infrastructure,https://github.com/docker/compose,https://github.com/docker/compose,Apache-2.0,2013-12-09 11:40:58.000,2021-06-15 21:45:47.000,2021-06-15 21:45:33.000,3808,538.0,5045.0,22781,2021-05-10 12:06:16.000,1.29.2,144.0,411,36,True,conda-forge/docker-compose,docker-compose,6058.0,148470262.0,4457014.0,9059.0,6857.0,https://pypi.org/project/docker-compose,2021-05-10 11:22:10.000,2202.0,1802171.0,https://anaconda.org/conda-forge/docker-compose,2021-05-10 13:39:50.707,122036.0,2.0,,,,
12,redis,andymccurdy/redis-py,Redis Python Client.,,db-clients,https://github.com/andymccurdy/redis-py,https://github.com/andymccurdy/redis-py,MIT,2009-11-06 10:22:26.000,2021-06-17 13:07:00.000,2021-05-18 17:32:36.000,1965,86.0,833.0,9354,2020-06-01 21:30:33.000,3.5.3,66.0,250,36,True,,redis,1552.0,,14672020.0,49438.0,,https://pypi.org/project/redis,2020-06-01 21:30:33.000,49438.0,14672020.0,,,,1.0,,,,
13,docker,docker/docker-py,A Python library for the Docker Engine API.,,infrastructure,https://github.com/docker/docker-py,https://github.com/docker/docker-py,Apache-2.0,2013-05-23 16:15:07.000,2021-06-13 17:37:31.000,2021-04-06 16:08:27.000,1448,421.0,1071.0,5301,2021-04-06 17:01:47.000,5.0.0,73.0,388,36,True,conda-forge/docker-py,docker,3173.0,,23746331.0,26323.0,21955.0,https://pypi.org/project/docker,2021-04-06 16:56:33.000,4368.0,23725436.0,https://anaconda.org/conda-forge/docker-py,2021-04-07 02:15:05.621,1232810.0,2.0,,,,
14,google-cloud-storage,googleapis/google-cloud-python,Google Cloud Client Library for Python.,,db-clients,https://github.com/googleapis/google-cloud-python,https://github.com/googleapis/google-cloud-python,Apache-2.0,2014-01-28 15:51:47.000,2021-06-14 11:30:22.000,2021-06-09 19:25:42.000,1346,27.0,3325.0,3597,2021-04-26 20:01:17.000,1.38.0,100.0,316,36,True,conda-forge/google-cloud-storage,google-cloud-storage,9056.0,,27986326.0,2108.0,,https://pypi.org/project/google-cloud-storage,2021-04-26 20:01:17.000,2108.0,27968743.0,https://anaconda.org/conda-forge/google-cloud-storage,2021-04-28 19:27:25.763,844016.0,1.0,,,,
15,pymongo,mongodb/mongo-python-driver,PyMongo - the Python driver for MongoDB.,,db-clients,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06.000,2021-06-17 07:10:08.000,2021-06-16 22:49:32.000,993,5.0,,3323,2021-05-28 17:37:51.000,3.11.4,117.0,184,36,True,conda-forge/pymongo,pymongo,4722.0,,12224055.0,136759.0,100897.0,https://pypi.org/project/pymongo,2021-05-04 22:22:11.000,35862.0,12216863.0,https://anaconda.org/conda-forge/pymongo,2021-06-08 15:32:01.935,431570.0,1.0,,,,
16,PyYAML,yaml/pyyaml,Canonical source repository for PyYAML.,,file-formats,https://github.com/yaml/pyyaml,https://github.com/yaml/pyyaml,MIT,2011-11-03 05:09:49.000,2021-05-27 12:38:02.000,2021-01-20 21:40:50.000,317,190.0,204.0,1523,2021-01-20 22:07:31.000,5.4.1,28.0,36,36,True,conda-forge/pyyaml,pyyaml,285.0,,90817206.0,446070.0,331734.0,https://pypi.org/project/pyyaml,2021-01-20 22:07:31.000,114336.0,90628609.0,https://anaconda.org/conda-forge/pyyaml,2021-01-21 02:30:09.972,11315828.0,1.0,,,,
17,Pygments,pygments/pygments,Pygments is a generic syntax highlighter written in Python.,,others,https://github.com/pygments/pygments,https://github.com/pygments/pygments,BSD-2-Clause,2016-04-12 07:50:11.354,2021-06-14 10:35:53.000,2021-06-07 17:29:35.000,718,351.0,1169.0,635,2021-05-03 15:20:07.000,2.9.0,50.0,633,36,True,conda-forge/pygments,pygments,5577.0,,25159877.0,296059.0,228293.0,https://pypi.org/project/pygments,2021-05-03 16:09:56.000,67766.0,25047874.0,https://anaconda.org/conda-forge/pygments,2021-05-05 20:09:13.548,6944223.0,1.0,,,,
18,ansible,ansible/ansible,Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and..,,infrastructure,https://github.com/ansible/ansible,https://github.com/ansible/ansible,GPL-3.0,2012-03-06 14:58:02.000,2021-06-17 14:32:43.000,2021-06-17 14:32:42.000,20720,1608.0,28215.0,48724,2021-06-10 19:54:17.000,4.1.0,260.0,6420,35,True,conda-forge/ansible,ansible,,,4668491.0,24765.0,17111.0,https://pypi.org/project/ansible,2021-06-15 01:49:56.000,7654.0,4661206.0,https://anaconda.org/conda-forge/ansible,2021-06-10 21:36:05.424,335141.0,2.0,,,,
19,flatbuffers,google/flatbuffers,FlatBuffers: Memory Efficient Serialization Library.,,serialization,https://github.com/google/flatbuffers,https://github.com/google/flatbuffers,Apache-2.0,2014-05-19 18:33:01.000,2021-06-17 13:25:47.000,2021-06-14 17:15:56.000,2542,153.0,1548.0,16369,2021-05-10 19:33:05.000,2.0.0,18.0,488,35,True,conda-forge/flatbuffers,flatbuffers,2291.0,30039.0,4985766.0,1092.0,920.0,https://pypi.org/project/flatbuffers,2021-05-10 19:55:09.000,172.0,4981476.0,https://anaconda.org/conda-forge/flatbuffers,2021-05-11 12:27:09.701,239968.0,1.0,,,,
20,peewee,coleifer/peewee,"a small, expressive orm -- supports postgresql, mysql and sqlite.",,db-clients,https://github.com/coleifer/peewee,https://github.com/coleifer/peewee,MIT,2010-10-11 20:14:11.000,2021-06-16 13:40:40.000,2021-06-16 13:27:12.000,1285,2.0,2008.0,8431,2021-03-19 15:54:38.000,3.14.4,169.0,145,35,True,conda-forge/peewee,peewee,4333.0,,523367.0,19622.0,13158.0,https://pypi.org/project/peewee,2021-03-19 15:53:58.000,6464.0,517784.0,https://anaconda.org/conda-forge/peewee,2021-03-19 18:31:56.532,329412.0,1.0,,,,
21,arrow,arrow-py/arrow,Better dates & times for Python.,,date-time-utils,https://github.com/arrow-py/arrow,https://github.com/arrow-py/arrow,Apache-2.0,2012-11-18 20:23:27.000,2021-06-16 00:16:03.000,2021-06-14 13:34:37.000,574,54.0,366.0,7435,2021-04-27 22:46:41.000,1.1.0,58.0,241,35,True,conda-forge/arrow,arrow,1293.0,,4152815.0,27495.0,20073.0,https://pypi.org/project/arrow,2021-04-27 22:44:05.000,7422.0,4142679.0,https://anaconda.org/conda-forge/arrow,2021-05-06 18:27:26.800,618298.0,1.0,,,,
22,python-prompt-toolkit,prompt-toolkit/python-prompt-toolkit,Library for building powerful interactive command line applications in Python.,,cli-helpers,https://github.com/prompt-toolkit/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,BSD-3-Clause,2014-01-25 22:12:08.000,2021-06-14 08:00:42.000,2021-06-14 08:00:39.000,542,408.0,484.0,7110,2019-10-03 15:18:40.000,2.0.10,81.0,181,35,True,,prompt_toolkit,2538.0,,15770577.0,160792.0,154576.0,https://pypi.org/project/prompt_toolkit,2019-10-03 15:18:40.000,6216.0,15770577.0,,,,1.0,,,,
23,PyMySQL,PyMySQL/PyMySQL,Pure Python MySQL Client.,,db-clients,https://github.com/PyMySQL/PyMySQL,https://github.com/PyMySQL/PyMySQL,MIT,2011-07-27 17:38:47.000,2021-05-05 13:03:02.000,2021-02-02 06:23:09.000,1282,20.0,547.0,6483,2021-01-09 11:33:39.000,1.0.2,35.0,110,35,True,conda-forge/pymysql,PyMySQL,1003.0,,10757250.0,104280.0,85854.0,https://pypi.org/project/PyMySQL,2021-01-09 11:33:39.000,18426.0,10750192.0,https://anaconda.org/conda-forge/pymysql,2021-01-09 16:18:43.582,310555.0,1.0,,,,
24,MongoEngine,MongoEngine/mongoengine,A Python Object-Document-Mapper for working with MongoDB.,,db-clients,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20.000,2021-06-17 12:03:03.000,2021-06-13 21:06:13.000,1146,349.0,1213.0,3504,2021-05-04 10:21:01.000,0.23.1,66.0,365,35,True,conda-forge/mongoengine,mongoengine,3866.0,,970743.0,20302.0,13590.0,https://pypi.org/project/mongoengine,2021-05-04 10:26:37.000,6712.0,968569.0,https://anaconda.org/conda-forge/mongoengine,2020-12-17 17:41:13.762,126093.0,1.0,,,,
25,elasticsearch,elastic/elasticsearch-py,Official Python low-level client for Elasticsearch.,,db-clients,https://github.com/elastic/elasticsearch-py,https://github.com/elastic/elasticsearch-py,Apache-2.0,2013-05-01 22:47:39.000,2021-06-17 14:25:10.000,2021-06-07 18:20:26.000,1003,67.0,809.0,3242,2021-06-02 17:11:12.000,7.13.1,71.0,176,35,True,conda-forge/elasticsearch,elasticsearch,1304.0,408.0,7222936.0,32900.0,22326.0,https://pypi.org/project/elasticsearch,2021-06-02 17:09:42.000,10574.0,7216235.0,https://anaconda.org/conda-forge/elasticsearch,2021-06-02 19:25:33.735,399043.0,1.0,,,,
26,psycopg2,psycopg/psycopg2,PostgreSQL database adapter for the Python programming language.,,db-clients,https://github.com/psycopg/psycopg2,https://github.com/psycopg/psycopg2,BSD-3-Clause-Attribution,2013-01-21 11:05:11.000,2021-06-17 12:37:41.000,2021-06-17 12:37:20.000,390,28.0,1004.0,2208,2021-06-17 06:09:44.000,2.9.1,47.0,117,35,False,psycopg2,psycopg2,2942.0,,12144635.0,457713.0,338501.0,https://pypi.org/project/psycopg2,2021-06-17 01:04:02.000,119212.0,12143956.0,https://anaconda.org/anaconda/psycopg2,2021-02-04 16:14:22.899,45520.0,1.0,0.0,1.0,,
27,azure-storage-blob,Azure/azure-sdk-for-python,This repository is for active development of the Azure SDK for Python. For consumers of the SDK we recommend visiting..,,db-clients,https://github.com/Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python,MIT,2012-04-24 16:46:12.000,2021-06-17 09:41:06.000,2021-06-17 00:34:03.000,1334,907.0,4251.0,2000,2021-06-10 06:39:52.000,azure-storage-file-datalake_12.4.0,100.0,327,35,True,conda-forge/azure-storage-blob,azure-storage-blob,9130.0,,27457997.0,2017.0,1637.0,https://pypi.org/project/azure-storage-blob,2021-04-22 17:13:39.000,380.0,27451489.0,https://anaconda.org/conda-forge/azure-storage-blob,2021-04-22 19:40:29.539,227796.0,1.0,,,,
28,more-itertools,more-itertools/more-itertools,"More routines for operating on iterables, beyond itertools.",,utilities,https://github.com/more-itertools/more-itertools,https://github.com/more-itertools/more-itertools,MIT,2012-04-26 05:15:14.000,2021-06-08 18:29:41.000,2021-06-08 18:29:40.000,165,9.0,151.0,1951,2021-05-21 11:48:29.000,8.8.0,34.0,71,35,True,conda-forge/more-itertools,more-itertools,1115.0,2130.0,13894574.0,120097.0,105189.0,https://pypi.org/project/more-itertools,2021-05-21 11:47:56.000,14908.0,13772795.0,https://anaconda.org/conda-forge/more-itertools,2021-05-21 14:12:43.847,6086962.0,1.0,,,,
29,python-dateutil,dateutil/dateutil,Useful extensions to the standard Python datetime features.,,date-time-utils,https://github.com/dateutil/dateutil,https://github.com/dateutil/dateutil,Apache-2.0,2014-11-19 18:56:16.000,2021-05-31 09:53:15.000,2021-05-31 09:53:14.000,361,262.0,348.0,1584,2019-11-03 05:42:01.000,2.8.1,23.0,123,35,True,conda-forge/python-dateutil,python-dateutil,1521.0,34501.0,95923542.0,116628.0,,https://pypi.org/project/python-dateutil,2019-11-03 05:42:01.000,116628.0,95665015.0,https://anaconda.org/conda-forge/python-dateutil,2019-11-03 14:12:04.243,15742141.0,1.0,,,,
30,future,PythonCharmers/python-future,"Easy, clean, reliable Python 2/3 compatibility.",,compatibility,https://github.com/PythonCharmers/python-future,https://github.com/PythonCharmers/python-future,MIT,2013-07-14 13:57:47.000,2021-06-11 19:38:36.000,2020-11-27 05:54:10.000,255,189.0,194.0,1133,2020-06-13 02:43:44.000,0.18.2,50.0,104,35,True,conda-forge/future,future,1831.0,,31010533.0,178020.0,149652.0,https://pypi.org/project/future,2019-10-31 00:58:13.000,28368.0,30944063.0,https://anaconda.org/conda-forge/future,2021-01-08 23:20:36.090,3921757.0,1.0,,,,
31,six,benjaminp/six,Python 2 and 3 compatibility library.,,compatibility,https://github.com/benjaminp/six,https://github.com/benjaminp/six,MIT,2016-05-10 07:24:51.054,2021-05-30 10:12:37.000,2021-05-05 15:42:19.000,211,108.0,173.0,797,2021-05-05 14:18:17.000,1.16.0,28.0,63,35,True,conda-forge/six,six,525.0,,128078580.0,1140301.0,896281.0,https://pypi.org/project/six,2021-05-05 14:18:17.000,244020.0,127813630.0,https://anaconda.org/conda-forge/six,2021-05-05 18:46:13.986,16161954.0,1.0,,,,
32,cookiecutter,cookiecutter/cookiecutter,"A command-line utility that creates projects from cookiecutters (project templates), e.g. Python package projects,..",,others,https://github.com/cookiecutter/cookiecutter,https://github.com/cookiecutter/cookiecutter,BSD-3-Clause,2013-07-14 18:31:22.000,2021-06-16 12:37:25.000,2021-06-15 17:46:42.000,1463,203.0,494.0,14732,2021-06-14 08:02:40.000,2.0.0,30.0,261,34,True,conda-forge/cookiecutter,cookiecutter,2730.0,,1119827.0,2310.0,,https://pypi.org/project/cookiecutter,2021-06-14 08:02:40.000,2310.0,1117057.0,https://anaconda.org/conda-forge/cookiecutter,2021-05-17 11:59:06.127,169022.0,1.0,,-1.0,,
33,kivy,kivy/kivy,"Open source UI framework written in Python, running on Windows, Linux, macOS, Android and iOS.",,gui-dev,https://github.com/kivy/kivy,https://github.com/kivy/kivy,MIT,2010-11-03 20:27:32.000,2021-06-15 14:12:46.000,2021-06-07 20:03:27.000,2712,843.0,3554.0,13175,2020-12-10 00:57:59.000,2.0.0,35.0,544,34,True,conda-forge/kivy,kivy,12519.0,23046.0,66214.0,5591.0,4717.0,https://pypi.org/project/kivy,2020-12-09 21:40:18.000,874.0,60616.0,https://anaconda.org/conda-forge/kivy,2021-04-22 22:28:11.323,185859.0,1.0,,,,
34,paramiko,paramiko/paramiko,The leading native Python SSHv2 protocol library.,,infrastructure,https://github.com/paramiko/paramiko,https://github.com/paramiko/paramiko,LGPL-2.1,2009-02-02 03:41:08.000,2021-06-17 12:13:39.000,2021-06-06 18:55:20.000,1678,859.0,588.0,7053,2020-08-30 19:56:22.000,2.7.2,121.0,159,34,True,conda-forge/paramiko,paramiko,3508.0,,14789080.0,66135.0,43335.0,https://pypi.org/project/paramiko,2020-08-30 19:56:22.000,22800.0,14771793.0,https://anaconda.org/conda-forge/paramiko,2020-09-01 19:24:01.679,985412.0,2.0,,,,
35,pydantic,samuelcolvin/pydantic,Data parsing and validation using Python type hints.,,data-validation,https://github.com/samuelcolvin/pydantic,https://github.com/samuelcolvin/pydantic,MIT,2017-05-03 21:23:58.000,2021-06-15 16:38:42.000,2021-06-04 21:30:25.000,587,317.0,1183.0,6664,2021-05-11 20:28:54.000,1.8.2,82.0,219,34,True,conda-forge/pydantic,pydantic,1087.0,,10023831.0,22312.0,21924.0,https://pypi.org/project/pydantic,2021-05-11 20:28:54.000,388.0,9999115.0,https://anaconda.org/conda-forge/pydantic,2021-05-12 12:20:03.509,716766.0,1.0,,,,
36,kafka-python,dpkp/kafka-python,Python client for Apache Kafka.,,db-clients,https://github.com/dpkp/kafka-python,https://github.com/dpkp/kafka-python,Apache-2.0,2012-09-24 13:00:26.000,2021-05-26 19:10:30.000,2021-02-22 05:44:42.000,1139,179.0,1155.0,4395,2020-09-30 07:33:37.000,2.0.1,36.0,205,34,True,conda-forge/kafka-python,kafka-python,2154.0,1673.0,5415088.0,9026.0,7006.0,https://pypi.org/project/kafka-python,2020-09-30 07:24:01.000,2020.0,5410084.0,https://anaconda.org/conda-forge/kafka-python,2020-09-30 13:01:38.284,244246.0,2.0,,,,
37,cryptography,pyca/cryptography,cryptography is a package designed to expose cryptographic primitives and recipes to Python developers.,,cryptography,https://github.com/pyca/cryptography,https://github.com/pyca/cryptography,BSD-3-Clause,2013-08-07 02:23:38.000,2021-06-17 14:00:16.000,2021-06-17 12:29:28.000,843,38.0,1658.0,4181,2021-03-25 17:31:04.000,3.4.7,92.0,235,34,True,conda-forge/cryptography,cryptography,,,51398608.0,213041.0,179153.0,https://pypi.org/project/cryptography,2021-03-25 17:31:04.000,33888.0,51127245.0,https://anaconda.org/conda-forge/cryptography,2021-03-27 14:11:39.800,13025464.0,1.0,,,,
38,python-bigquery,googleapis/python-bigquery,Google BigQuery API client library.,,db-clients,https://github.com/googleapis/python-bigquery,https://github.com/googleapis/python-bigquery,Apache-2.0,2019-12-10 00:09:04.000,2021-06-17 08:01:31.000,2021-06-17 06:02:02.000,1346,47.0,236.0,3519,2021-06-07 13:32:45.000,2.20.0,91.0,96,34,True,,google-cloud-bigquery,1217.0,,13449131.0,9451.0,8201.0,https://pypi.org/project/google-cloud-bigquery,2021-06-07 13:36:36.000,1250.0,13449131.0,,,,2.0,,,,
39,pexpect,pexpect/pexpect,A Python module for controlling interactive programs in a pseudo-terminal.,,process-utils,https://github.com/pexpect/pexpect,https://github.com/pexpect/pexpect,ISC,2013-09-17 17:36:44.000,2021-04-17 10:40:57.000,2021-04-17 10:40:57.000,426,169.0,257.0,2043,2020-01-21 16:37:03.000,4.8.0,17.0,92,34,True,conda-forge/pexpect,pexpect,1551.0,3942.0,17316531.0,167397.0,136695.0,https://pypi.org/project/pexpect,2020-01-21 16:37:03.000,30702.0,17236997.0,https://anaconda.org/conda-forge/pexpect,2020-10-12 20:49:05.189,4928519.0,1.0,,,,
40,pycryptodomex,Legrandin/pycryptodome,A self-contained cryptographic library for Python.,,cryptography,https://github.com/Legrandin/pycryptodome,https://github.com/Legrandin/pycryptodome,BSD-3-Clause,2014-05-02 15:11:38.000,2021-05-26 17:56:03.000,2021-03-29 09:48:52.000,292,55.0,355.0,1624,2021-02-09 14:08:03.000,3.10.1,35.0,104,34,True,conda-forge/pycryptodomex,pycryptodomex,2542.0,,10146213.0,29340.0,27798.0,https://pypi.org/project/pycryptodomex,2021-02-09 14:08:03.000,1542.0,10136735.0,https://anaconda.org/conda-forge/pycryptodomex,2021-02-10 15:35:54.116,398114.0,1.0,,,,
41,chardet,chardet/chardet,Python character encoding detector.,,text,https://github.com/chardet/chardet,https://github.com/chardet/chardet,LGPL-2.1,2012-07-26 20:30:54.000,2021-06-10 11:12:16.000,2021-05-07 18:42:46.000,207,61.0,59.0,1541,2020-12-10 19:35:32.000,4.0.0,12.0,39,34,True,conda-forge/chardet,chardet,336.0,,105252863.0,605303.0,532589.0,https://pypi.org/project/chardet,2020-12-10 19:35:32.000,72714.0,105041145.0,https://anaconda.org/conda-forge/chardet,2021-01-08 08:22:32.887,11009358.0,1.0,,,,
42,greenlet,python-greenlet/greenlet,Lightweight in-process concurrent programming.,,async,https://github.com/python-greenlet/greenlet,https://github.com/python-greenlet/greenlet,MIT,2011-12-17 21:12:01.000,2021-05-06 19:11:19.875,2021-05-06 14:53:20.000,200,13.0,127.0,1260,2021-05-06 14:53:11.000,1.1.0,28.0,55,34,True,conda-forge/greenlet,greenlet,562.0,,18706186.0,89028.0,69248.0,https://pypi.org/project/greenlet,2021-05-06 14:53:11.000,19780.0,18689511.0,https://anaconda.org/conda-forge/greenlet,2021-05-06 19:11:19.875,817098.0,1.0,,,,
43,pyparsing,pyparsing/pyparsing,Python library for creating PEG parsers.,,others,https://github.com/pyparsing/pyparsing,https://github.com/pyparsing/pyparsing,MIT,2016-06-12 20:32:44.411,2021-06-08 18:25:32.000,2021-05-14 16:12:25.000,176,39.0,129.0,1129,2020-04-05 22:23:00.000,pyparsing_2.4.7,50.0,32,34,True,conda-forge/pyparsing,pyparsing,689.0,5497.0,56237768.0,390294.0,331272.0,https://pypi.org/project/pyparsing,2020-12-30 22:19:54.000,59022.0,56020244.0,https://anaconda.org/conda-forge/pyparsing,2020-04-06 18:28:14.201,13041482.0,1.0,,,,
44,rich,willmcgugan/rich,Rich is a Python library for rich text and beautiful formatting in the terminal.,,cli-helpers,https://github.com/willmcgugan/rich,https://github.com/willmcgugan/rich,MIT,2019-11-10 15:28:09.000,2021-06-16 08:04:23.000,2021-06-14 06:44:17.000,801,7.0,456.0,27075,2021-06-09 17:58:18.000,10.3.0,127.0,95,33,True,conda-forge/rich,rich,2028.0,,1823276.0,4595.0,4595.0,https://pypi.org/project/rich,2021-06-09 17:56:37.000,0.0,1800392.0,https://anaconda.org/conda-forge/rich,2021-06-09 20:08:30.573,251726.0,2.0,,,,
45,python-fire,google/python-fire,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.,,cli-helpers,https://github.com/google/python-fire,https://github.com/google/python-fire,Apache-2.0,2017-02-21 21:35:07.000,2021-05-14 22:50:51.000,2021-04-12 14:50:43.000,1155,106.0,140.0,19632,2021-01-22 18:12:10.000,0.4.0,9.0,46,33,True,conda-forge/fire,fire,258.0,,1188707.0,8971.0,7803.0,https://pypi.org/project/fire,2021-01-22 18:11:49.000,1168.0,1186234.0,https://anaconda.org/conda-forge/fire,2021-01-22 19:55:20.738,118730.0,2.0,,,,
46,supervisor,Supervisor/supervisor,Supervisor process control system for UNIX.,,process-utils,https://github.com/Supervisor/supervisor,https://github.com/Supervisor/supervisor,Repoze Public License,2010-12-08 00:48:48.000,2021-06-04 00:42:14.000,2021-06-04 00:38:31.000,1123,126.0,895.0,6864,2021-02-26 20:45:53.000,4.2.2,36.0,155,33,True,conda-forge/supervisor,supervisor,2315.0,,942219.0,9763.0,5979.0,https://pypi.org/project/supervisor,2021-02-26 20:45:53.000,3784.0,939594.0,https://anaconda.org/conda-forge/supervisor,2021-03-04 19:30:40.641,160125.0,2.0,,,,
