,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,conda_id,pypi_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,updated_github_id,conda_dependent_project_count,labels,gitlab_id,dockerhub_id,docs_url,gitlab_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
192,clint,kennethreitz-archive/clint,Python Command-line Application Tools.,,cli-helpers,https://github.com/kennethreitz-archive/clint,https://github.com/kennethreitz-archive/clint,ISC,2010-10-12 02:40:00.000000,2021-07-31 05:54:17.000000,2017-09-02 04:38:47.000000,372.0,,226,3.0,111.0,32.0,41.0,2480,2015-08-25 16:13:43.000000,0.5.1,17.0,64.0,28,False,conda-forge/clint,clint,100.0,116890.0,4727.0,3416.0,https://pypi.org/project/clint,2015-08-25 16:11:19.000000,1311.0,116291.0,https://anaconda.org/conda-forge/clint,2018-07-09 09:37:09.782000,40704.0,3.0,,,,,,,,,,,
193,pandas-datareader,pydata/pandas-datareader,Extract data from a wide range of Internet sources into a pandas DataFrame.,,data-loading,https://github.com/pydata/pandas-datareader,https://github.com/pydata/pandas-datareader,BSD-3-Clause,2015-01-15 00:34:19.000000,2022-01-07 17:48:19.000000,2022-01-07 17:48:19.000000,807.0,2.0,550,132.0,434.0,95.0,392.0,2202,2021-07-13 12:38:57.000000,0.10.0,22.0,84.0,28,True,conda-forge/pandas-datareader,pandas-datareader,,215283.0,794.0,,https://pypi.org/project/pandas-datareader,2021-07-13 12:38:57.000000,794.0,212515.0,https://anaconda.org/conda-forge/pandas-datareader,2021-07-14 09:19:08.289000,157796.0,3.0,,,,,,,,,,,
194,mongo-connector,yougov/mongo-connector,MongoDB data stream pipeline tools by YouGov (adopted from MongoDB).,,db-clients,https://github.com/yougov/mongo-connector,https://github.com/yougov/mongo-connector,Apache-2.0,2012-08-09 23:39:36.000000,2021-12-23 16:42:55.000000,2018-12-05 18:23:06.000000,1112.0,,463,104.0,184.0,242.0,505.0,1832,2018-12-05 19:18:21.000000,3.1.1,51.0,62.0,28,False,,mongo-connector,,10796.0,152.0,116.0,https://pypi.org/project/mongo-connector,2018-12-05 19:18:21.000000,36.0,10796.0,,,,3.0,,,,,,,,,,,
195,py2neo,py2neo-org/py2neo,Py2neo is a comprehensive Neo4j driver library and toolkit for Python.,,db-clients,https://github.com/py2neo-org/py2neo,https://github.com/py2neo-org/py2neo,Apache-2.0,2011-07-03 10:01:07.000000,2021-12-10 09:37:29.000000,2021-12-10 09:37:17.000000,2933.0,2.0,218,45.0,174.0,10.0,750.0,1055,2021-10-14 07:46:17.000000,2021.2.3,114.0,33.0,28,True,conda-forge/py2neo,py2neo,,57579.0,619.0,,https://pypi.org/project/py2neo,2021-10-14 07:46:17.000000,619.0,56829.0,https://anaconda.org/conda-forge/py2neo,2021-10-14 10:46:07.862000,41303.0,3.0,-2.0,,,,,,,,,,
196,scandir,benhoyt/scandir,"Better directory iterator and faster os.walk(), now in the Python 3.5 stdlib.",,file-path-utils,https://github.com/benhoyt/scandir,https://github.com/benhoyt/scandir,BSD-3-Clause,2013-05-13 08:14:57.000000,2021-11-24 06:05:24.000000,2021-11-24 06:05:24.000000,452.0,2.0,61,25.0,42.0,11.0,89.0,492,2019-03-09 18:00:51.000000,1.10.0,16.0,22.0,28,True,conda-forge/scandir,scandir,,3067218.0,14994.0,12815.0,https://pypi.org/project/scandir,2019-03-09 17:58:19.000000,2179.0,3049389.0,https://anaconda.org/conda-forge/scandir,2021-11-02 18:20:52.340000,1176763.0,3.0,,,,,,,,,,,
197,configobj,DiffSK/configobj,Python 3+ compatible port of the configobj library.,,configuration,https://github.com/DiffSK/configobj,https://github.com/DiffSK/configobj,BSD-3-Clause,2014-01-14 02:30:17.000000,2021-02-26 23:52:05.000000,2020-10-14 22:37:57.000000,309.0,,63,15.0,77.0,68.0,70.0,260,2016-08-26 14:28:03.000000,5.0.6,16.0,22.0,28,False,conda-forge/configobj,configobj,,1378960.0,20142.0,16802.0,https://pypi.org/project/configobj,2014-08-26 01:16:32.000000,3340.0,1371051.0,https://anaconda.org/conda-forge/configobj,2018-07-29 15:42:19.501000,332205.0,3.0,,,,,,,,,,,
198,srsly,explosion/srsly,"Modern high-performance serialization utilities for Python (JSON, MessagePack, Pickle).",,serialization,https://github.com/explosion/srsly,https://github.com/explosion/srsly,MIT,2018-12-01 03:21:56.000000,2021-12-13 14:13:34.000000,2021-12-13 14:13:34.000000,262.0,2.0,25,6.0,39.0,,21.0,248,2021-10-22 09:01:52.000000,2.4.2,32.0,11.0,28,True,conda-forge/srsly,srsly,,3709963.0,15685.0,15432.0,https://pypi.org/project/srsly,2021-10-22 09:01:52.000000,253.0,3691171.0,https://anaconda.org/conda-forge/srsly,2021-12-07 12:35:38.777000,657733.0,3.0,,,,,,,,,,,
199,futures,agronholm/pythonfutures,Backport of the concurrent.futures package to Python 2.6 and 2.7.,,compatibility,https://github.com/agronholm/pythonfutures,https://github.com/agronholm/pythonfutures,Python-2.0,2015-03-13 23:36:07.000000,2022-01-11 15:10:11.000000,2022-01-11 15:10:11.000000,127.0,1.0,46,9.0,28.0,6.0,65.0,218,2019-07-15 09:33:00.000000,3.3.0,24.0,19.0,28,True,conda-forge/futures,futures,,26890713.0,36978.0,28976.0,https://pypi.org/project/futures,2021-10-09 11:11:46.000000,8002.0,26872559.0,https://anaconda.org/conda-forge/futures,2020-03-18 16:57:48.065000,1180065.0,3.0,,,,,,,,,,,
200,cloudant,cloudant/python-cloudant,A Python library for Cloudant and CouchDB.,,db-clients,https://github.com/cloudant/python-cloudant,https://github.com/cloudant/python-cloudant,Apache-2.0,2015-08-28 16:22:49.000000,2022-01-11 13:21:57.000000,2022-01-11 13:21:54.000000,832.0,8.0,51,102.0,264.0,2.0,247.0,166,2021-08-26 11:18:59.000000,2.15.0,47.0,31.0,28,True,conda-forge/cloudant,cloudant,,44144.0,1895.0,1609.0,https://pypi.org/project/cloudant,2021-08-26 11:14:04.000000,286.0,42767.0,https://anaconda.org/conda-forge/cloudant,2021-08-26 14:15:46.968000,88182.0,3.0,,,,,,,,,,,
201,diagrams,mingrammer/diagrams,Diagram as Code for prototyping cloud system architectures.,,others,https://github.com/mingrammer/diagrams,https://github.com/mingrammer/diagrams,MIT,2020-02-02 15:23:24.000000,2022-01-10 11:24:01.000000,2021-08-21 03:54:24.000000,428.0,,883,272.0,322.0,233.0,139.0,15897,2021-05-23 10:47:14.000000,0.20.0,37.0,97.0,27,True,conda-forge/diagrams,diagrams,,51851.0,15.0,,https://pypi.org/project/diagrams,2021-05-23 10:38:30.000000,15.0,46659.0,https://anaconda.org/conda-forge/diagrams,2021-11-05 10:40:42.182000,103850.0,3.0,,,,,,,,,,,
202,Gooey,chriskiehl/Gooey,Turn (almost) any Python command line program into a full GUI application with one line.,,gui-dev,https://github.com/chriskiehl/Gooey,https://github.com/chriskiehl/Gooey,MIT,2014-01-01 21:06:05.000000,2022-01-12 04:34:53.000000,2021-12-02 05:50:58.000000,733.0,1.0,798,276.0,270.0,100.0,414.0,15227,2021-06-12 18:51:56.000000,1.0.8.1,57.0,99.0,27,True,conda-forge/gooey,gooey,168.0,4802.0,543.0,481.0,https://pypi.org/project/gooey,2021-12-15 15:55:49.754000,62.0,3479.0,https://anaconda.org/conda-forge/gooey,2021-12-29 23:17:46.447000,42152.0,3.0,,,,,,,,,,,
203,gin-config,google/gin-config,Gin provides a lightweight configuration framework for Python.,,configuration,https://github.com/google/gin-config,https://github.com/google/gin-config,Apache-2.0,2018-06-27 20:21:12.000000,2021-11-04 16:06:39.000000,2021-11-04 16:06:34.000000,145.0,6.0,96,22.0,96.0,41.0,35.0,1417,2021-11-03 08:11:33.000000,0.5.0,12.0,20.0,27,True,,gin-config,,320981.0,3372.0,3295.0,https://pypi.org/project/gin-config,2021-11-03 08:11:33.000000,77.0,320981.0,,,,3.0,,,,,,,,,,,
204,path,jaraco/path,Object-oriented file system path manipulation.,,file-path-utils,https://github.com/jaraco/path,https://github.com/jaraco/path,MIT,2012-04-21 02:59:29.000000,2022-01-09 12:41:45.226000,2022-01-07 02:00:19.000000,1076.0,9.0,135,37.0,78.0,1.0,127.0,973,2022-01-07 02:04:37.000000,16.3.0,14.0,45.0,27,True,conda-forge/path,path,,482426.0,92.0,,https://pypi.org/project/path,2022-01-07 02:04:26.000000,92.0,475720.0,https://anaconda.org/conda-forge/path,2022-01-09 12:41:45.226000,167662.0,3.0,,,,,,,,,,,
205,strictyaml,crdoconnor/strictyaml,Type-safe YAML parser and validator.,,data-validation,https://github.com/crdoconnor/strictyaml,https://github.com/crdoconnor/strictyaml,MIT,2016-06-17 10:56:18.000000,2021-12-05 13:34:53.000000,2021-12-05 13:34:44.000000,738.0,47.0,40,23.0,35.0,65.0,63.0,964,2021-11-28 18:09:04.000000,1.6.1,81.0,19.0,27,True,conda-forge/strictyaml,strictyaml,,58459.0,576.0,478.0,https://pypi.org/project/strictyaml,2021-11-28 18:09:04.000000,98.0,55823.0,https://anaconda.org/conda-forge/strictyaml,2021-11-28 22:19:03.546000,118644.0,3.0,,,,,,,,,,,
206,questionary,tmbo/questionary,"Python library to build pretty command line user prompts Easy to use multi-select lists, confirmations, free text..",,cli-helpers,https://github.com/tmbo/questionary,https://github.com/tmbo/questionary,MIT,2018-12-01 17:55:17.000000,2022-01-10 18:01:02.000000,2022-01-10 18:01:00.000000,457.0,56.0,54,18.0,114.0,23.0,69.0,790,2021-07-15 10:11:00.000000,1.10.0,20.0,29.0,27,True,,questionary,,586959.0,179.0,,https://pypi.org/project/questionary,2021-07-15 10:11:00.000000,179.0,586959.0,,,,3.0,,,,,,,,,,,
207,fastcore,fastai/fastcore,Python supercharged for the fastai library.,,others,https://github.com/fastai/fastcore,https://github.com/fastai/fastcore,Apache-2.0,2019-12-02 20:16:53.000000,2021-11-29 01:24:17.000000,2021-11-01 23:10:56.000000,926.0,7.0,197,13.0,138.0,13.0,238.0,692,2021-11-01 23:08:36.000000,1.3.27,103.0,42.0,27,True,,fastcore,,259857.0,140.0,,https://pypi.org/project/fastcore,2021-11-01 23:08:36.000000,140.0,259857.0,,,,3.0,,,,,,,,,,,
208,parsedatetime,bear/parsedatetime,Parse human-readable date/time strings.,,date-time-utils,https://github.com/bear/parsedatetime,https://github.com/bear/parsedatetime,Apache-2.0,2012-09-12 06:44:45.000000,2021-11-20 18:05:10.000000,2021-11-20 18:05:09.000000,427.0,2.0,103,26.0,124.0,63.0,96.0,630,2020-05-31 23:52:03.000000,2.6,17.0,55.0,27,True,conda-forge/parsedatetime,parsedatetime,,1176314.0,5070.0,3847.0,https://pypi.org/project/parsedatetime,2020-05-31 23:50:56.000000,1223.0,1174743.0,https://anaconda.org/conda-forge/parsedatetime,2020-06-10 17:26:40.760000,100604.0,3.0,,,,,,,,,,,
209,SDV,sdv-dev/SDV,"Synthetic Data Generation for tabular, relational and time series data.",,data-loading,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,MIT,2018-05-11 15:56:50.000000,2021-12-22 21:54:00.000000,2021-12-22 20:34:26.000000,954.0,39.0,107,34.0,231.0,143.0,281.0,617,2021-12-22 20:35:56.000000,0.13.1,62.0,39.0,27,True,,sdv,,17405.0,45.0,42.0,https://pypi.org/project/sdv,2021-12-22 20:34:21.000000,3.0,17405.0,,,,3.0,,,,,,,,,,,
210,inflect,jaraco/inflect,"Correctly generate plurals, ordinals, indefinite articles; convert numbers to words.",,text,https://github.com/jaraco/inflect,https://github.com/jaraco/inflect,MIT,2010-06-20 13:43:13.000000,2021-12-12 20:37:30.000000,2021-03-23 00:21:53.000000,648.0,,66,19.0,64.0,27.0,63.0,604,2021-03-03 01:35:47.000000,5.3.0,33.0,29.0,27,True,conda-forge/inflect,inflect,,1117440.0,872.0,,https://pypi.org/project/inflect,2021-03-03 01:35:47.000000,872.0,1114079.0,https://anaconda.org/conda-forge/inflect,2021-11-02 11:19:10.735000,191619.0,3.0,,,,,,,,,,,
211,munch,Infinidat/munch,A Munch is a Python dictionary that provides attribute-style access (a la JavaScript objects).,,data-structures,https://github.com/Infinidat/munch,https://github.com/Infinidat/munch,MIT,2012-03-08 21:20:50.000000,2021-12-15 14:53:48.232000,2021-01-22 10:01:54.000000,166.0,,68,27.0,39.0,8.0,28.0,550,2019-10-30 09:56:06.000000,2.5.0,14.0,24.0,27,True,conda-forge/munch,munch,,2355707.0,769.0,,https://pypi.org/project/munch,2020-03-09 16:20:42.000000,769.0,2334299.0,https://anaconda.org/conda-forge/munch,2019-10-30 13:10:23.404000,1498584.0,2.0,,,,,,,,,,,
212,beaker,bbangert/beaker,WSGI middleware for sessions and caching.,,caching,https://github.com/bbangert/beaker,https://github.com/bbangert/beaker,BSD-3-Clause,2011-10-16 17:48:39.000000,2021-12-07 19:48:31.000000,2021-12-07 15:55:36.000000,801.0,2.0,130,24.0,102.0,65.0,54.0,478,2019-08-26 22:02:52.000000,1.11.0,59.0,86.0,27,True,conda-forge/beaker,beaker,,211815.0,4537.0,3177.0,https://pypi.org/project/beaker,2019-08-26 22:02:01.000000,1360.0,210835.0,https://anaconda.org/conda-forge/beaker,2019-08-27 07:08:58.966000,56862.0,2.0,,,,,,,,,,,
213,pylibmc,lericson/pylibmc,A Python wrapper around the libmemcached interface from TangentOrg.,,caching,https://github.com/lericson/pylibmc,https://github.com/lericson/pylibmc,BSD-3-Clause,2009-07-31 19:51:02.000000,2021-12-02 23:52:44.000000,2021-10-26 14:27:29.000000,598.0,2.0,122,13.0,87.0,24.0,163.0,450,2019-08-15 12:04:18.000000,1.6.1,42.0,49.0,27,True,conda-forge/pylibmc,pylibmc,,119945.0,6078.0,3695.0,https://pypi.org/project/pylibmc,2019-08-15 12:04:18.000000,2383.0,117365.0,https://anaconda.org/conda-forge/pylibmc,2021-11-07 21:41:59.314000,170284.0,2.0,,,,,,,,,,,
214,umongo,Scille/umongo,"sync/async MongoDB ODM, yes.",,db-clients,https://github.com/Scille/umongo,https://github.com/Scille/umongo,MIT,2016-03-09 16:34:42.000000,2021-12-23 08:52:40.000000,2021-12-23 08:38:05.000000,810.0,11.0,64,18.0,181.0,41.0,150.0,386,2021-10-16 08:20:21.000000,3.0.1,53.0,15.0,27,True,,umongo,,18706.0,2822.0,2808.0,https://pypi.org/project/umongo,2021-12-23 08:52:40.000000,14.0,18706.0,,,,3.0,,,,,,,,,,,
215,Send2Trash,arsenetar/send2trash,Python library to natively send files to Trash (or Recycle bin) on all platforms.,,others,https://github.com/arsenetar/send2trash,https://github.com/arsenetar/send2trash,BSD-3-Clause,2013-07-19 22:13:14.000000,2021-08-24 06:21:27.000000,2021-08-24 06:21:12.000000,149.0,,31,6.0,24.0,18.0,25.0,188,2021-08-09 23:11:59.000000,1.8.0,14.0,13.0,27,True,conda-forge/send2trash,send2trash,,12288769.0,2690.0,,https://pypi.org/project/send2trash,2021-08-21 03:44:45.000000,2690.0,12203479.0,https://anaconda.org/conda-forge/send2trash,2021-08-09 12:16:59.375000,4093920.0,3.0,,,,,,,,,,,
216,powerline-shell,b-ryan/powerline-shell,A beautiful and useful prompt for your shell.,,others,https://github.com/b-ryan/powerline-shell,https://github.com/b-ryan/powerline-shell,MIT,2012-09-09 16:12:53.000000,2021-05-17 16:44:58.000000,2018-09-16 00:24:03.000000,572.0,,734,152.0,286.0,125.0,168.0,5750,2018-09-16 00:34:48.000000,0.7.0,26.0,85.0,26,False,,powerline-shell,,2274.0,78.0,74.0,https://pypi.org/project/powerline-shell,2018-09-16 00:34:48.000000,4.0,2274.0,,,,3.0,,,,,,,,,,,
217,python-box,cdgriffith/Box,Python dictionaries with advanced dot notation access.,,data-structures,https://github.com/cdgriffith/Box,https://github.com/cdgriffith/Box,MIT,2017-03-11 04:46:51.000000,2022-01-12 04:04:12.000000,2021-08-22 15:06:26.000000,43.0,,76,34.0,81.0,21.0,112.0,1868,2021-08-22 15:08:47.000000,5.4.1,46.0,1.0,26,True,conda-forge/python-box,python-box,30.0,853608.0,256.0,,https://pypi.org/project/python-box,2021-08-22 15:08:47.000000,256.0,848836.0,https://anaconda.org/conda-forge/python-box,2021-08-22 18:15:07.539000,214761.0,3.0,,,,,,,,,,,
218,pyston,pyston/pyston,A faster and highly-compatible implementation of the Python programming language.,,python-implementations,https://github.com/pyston/pyston,https://github.com/pyston/pyston,Apache-2.0,2021-03-01 22:38:24.000000,2022-01-11 16:13:25.000000,2022-01-11 16:13:25.000000,107050.0,110.0,59,29.0,104.0,17.0,35.0,1836,2021-09-23 17:16:21.000000,pyston_2.3.1,3.0,1032.0,26,True,,,6710.0,838.0,,,,,,,,,,2.0,,,,,,,,,,,
219,retrying,rholder/retrying,"Retrying is an Apache 2.0 licensed general-purpose retrying library, written in Python, to simplify the task of adding..",,utilities,https://github.com/rholder/retrying,https://github.com/rholder/retrying,Apache-2.0,2013-01-22 06:13:26.000000,2021-08-15 10:32:43.000000,2016-06-07 04:02:12.000000,95.0,,145,30.0,48.0,46.0,13.0,1763,2014-12-15 01:15:08.000000,1.3.3,11.0,15.0,26,False,conda-forge/retrying,retrying,,6602228.0,2118.0,,https://pypi.org/project/retrying,2014-12-15 01:15:08.000000,2118.0,6589115.0,https://anaconda.org/conda-forge/retrying,2018-07-16 11:28:10.934000,839276.0,3.0,,,,,,,,,,,
220,parallel-ssh,ParallelSSH/parallel-ssh,Asynchronous parallel SSH client library.,,infrastructure,https://github.com/ParallelSSH/parallel-ssh,https://github.com/ParallelSSH/parallel-ssh,LGPL-2.1,2012-12-24 14:45:36.000000,2021-11-28 20:43:09.000000,2021-11-28 20:42:13.000000,523.0,6.0,136,43.0,111.0,12.0,193.0,971,2021-11-28 20:43:09.000000,2.8.0,92.0,18.0,26,False,,parallel-ssh,316.0,505707.0,157.0,134.0,https://pypi.org/project/parallel-ssh,2021-11-28 20:43:09.000000,23.0,505704.0,,,,3.0,,,,,,,,,,,
221,immutables,MagicStack/immutables,A high-performance immutable mapping type for Python.,,data-structures,https://github.com/MagicStack/immutables,https://github.com/MagicStack/immutables,Apache-2.0,2018-03-30 21:24:52.000000,2021-11-06 14:32:18.678000,2021-08-07 22:28:55.000000,100.0,,41,23.0,41.0,6.0,28.0,907,2021-08-07 19:59:00.000000,0.16,16.0,13.0,26,True,conda-forge/immutables,immutables,,1452715.0,3325.0,3235.0,https://pypi.org/project/immutables,2021-08-07 19:59:04.000000,90.0,1435356.0,https://anaconda.org/conda-forge/immutables,2021-11-06 14:32:18.678000,763802.0,3.0,,,,,,,,,,,
222,pyahocorasick,WojciechMula/pyahocorasick,Python module (C extension and plain python) implementing Aho-Corasick algorithm.,,text,https://github.com/WojciechMula/pyahocorasick,https://github.com/WojciechMula/pyahocorasick,BSD-3-Clause,2013-05-30 19:55:46.000000,2021-11-22 22:26:54.000000,2021-11-22 22:26:54.000000,416.0,4.0,96,18.0,47.0,38.0,72.0,674,2021-03-27 18:19:12.000000,1.4.2,24.0,23.0,26,True,conda-forge/pyahocorasick,pyahocorasick,,303263.0,952.0,862.0,https://pypi.org/project/pyahocorasick,2021-03-27 18:19:12.000000,90.0,300466.0,https://anaconda.org/conda-forge/pyahocorasick,2020-10-13 12:20:05.350000,137090.0,3.0,,,,,,,,,,,
223,piccolos,piccolo-orm/piccolo,"A fast, user friendly ORM and query builder which supports asyncio.",,db-clients,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26.000000,2022-01-13 09:09:00.000000,2022-01-12 21:03:57.000000,1433.0,106.0,37,10.0,212.0,39.0,94.0,631,2022-01-12 21:06:29.000000,0.63.1,164.0,22.0,26,True,,piccolo,,3503.0,43.0,38.0,https://pypi.org/project/piccolo,2022-01-12 21:06:29.000000,5.0,3503.0,,,,3.0,9.0,,,,,,,,,,
224,HappyBase,python-happybase/happybase,A developer-friendly Python library to interact with Apache HBase.,,db-clients,https://github.com/python-happybase/happybase,https://github.com/python-happybase/happybase,MIT,2012-05-20 20:06:10.000000,2021-04-25 18:43:44.000000,2021-02-08 18:27:40.000000,284.0,,152,37.0,47.0,30.0,183.0,577,2019-05-14 14:17:26.000000,1.2.0,12.0,19.0,26,True,conda-forge/happybase,happybase,,90610.0,803.0,577.0,https://pypi.org/project/happybase,2019-05-14 14:17:26.000000,226.0,89555.0,https://anaconda.org/conda-forge/happybase,2019-07-01 13:37:04.756000,70722.0,3.0,,,,,,,,,,,
225,janus,aio-libs/janus,Thread-safe asyncio-aware queue for Python.,,data-structures,https://github.com/aio-libs/janus,https://github.com/aio-libs/janus,Apache-2.0,2015-06-08 15:45:28.000000,2022-01-10 04:25:01.000000,2022-01-10 04:25:00.000000,520.0,40.0,32,20.0,355.0,2.0,32.0,566,2021-12-17 09:06:26.000000,1.0.0,18.0,23.0,26,True,conda-forge/janus,janus,,195448.0,92.0,,https://pypi.org/project/janus,2021-12-17 09:00:32.000000,92.0,195192.0,https://anaconda.org/conda-forge/janus,2021-12-17 16:01:40.259000,7952.0,3.0,,,,,,,,,,,
226,dataclasses,ericvsmith/dataclasses,A backport of the dataclasses module for Python 3.6.,,compatibility,https://github.com/ericvsmith/dataclasses,https://github.com/ericvsmith/dataclasses,Apache-2.0,2017-05-19 20:46:27.000000,2021-10-21 15:52:19.000000,2021-10-21 15:52:19.000000,288.0,1.0,42,10.0,49.0,10.0,113.0,520,,,8.0,12.0,26,True,conda-forge/dataclasses,dataclasses,,9172410.0,28294.0,26727.0,https://pypi.org/project/dataclasses,2020-11-13 14:40:29.000000,1567.0,9086136.0,https://anaconda.org/conda-forge/dataclasses,2021-08-14 16:30:22.806000,3796068.0,3.0,,,,,,,,,,,
227,pysimdjson,TkTech/pysimdjson,Python bindings for the simdjson project.,,serialization,https://github.com/TkTech/pysimdjson,https://github.com/TkTech/pysimdjson,MIT,2019-02-22 03:26:04.000000,2021-12-06 02:09:56.000000,2021-12-06 01:23:28.000000,267.0,12.0,40,8.0,20.0,13.0,62.0,506,2021-12-06 02:07:55.000000,4.0.3,33.0,12.0,26,True,,pysimdjson,,80625.0,201.0,190.0,https://pypi.org/project/pysimdjson,2021-12-06 02:07:55.000000,11.0,80625.0,,,,3.0,,,,,,,,,,,
228,python-rapidjson,python-rapidjson/python-rapidjson,Python wrapper around rapidjson.,,serialization,https://github.com/python-rapidjson/python-rapidjson,https://github.com/python-rapidjson/python-rapidjson,MIT,2015-09-09 04:02:42.000000,2021-11-12 03:05:16.833000,2021-10-16 09:39:19.000000,643.0,6.0,36,8.0,60.0,10.0,88.0,436,2020-11-16 12:53:09.000000,0.9.4,53.0,18.0,26,True,conda-forge/python-rapidjson,python-rapidjson,,530150.0,2213.0,1982.0,https://pypi.org/project/python-rapidjson,2021-10-16 08:51:56.000000,231.0,516847.0,https://anaconda.org/conda-forge/python-rapidjson,2021-11-12 03:05:16.833000,798196.0,3.0,,,,,,,,,,,
229,pyscreenshot,ponty/pyscreenshot,"Python screenshot library, replacement for the Pillow ImageGrab module on Linux.",,others,https://github.com/ponty/pyscreenshot,https://github.com/ponty/pyscreenshot,BSD-2-Clause,2011-02-01 13:02:51.000000,2022-01-02 19:52:02.000000,2022-01-01 17:18:49.000000,578.0,6.0,79,15.0,25.0,5.0,61.0,418,2018-12-21 10:20:02.000000,0.5.1,22.0,23.0,26,True,,pyscreenshot,,79054.0,1636.0,1391.0,https://pypi.org/project/pyscreenshot,2021-04-18 19:30:22.000000,245.0,79054.0,,,,3.0,,,,,,,,,,,
230,hickle,telegraphic/hickle,a HDF5-based python pickle replacement.,,serialization,https://github.com/telegraphic/hickle,https://github.com/telegraphic/hickle,MIT,2012-05-28 09:04:16.000000,2021-12-19 21:00:04.000000,2021-12-19 01:57:17.000000,479.0,21.0,65,21.0,61.0,7.0,90.0,401,2021-12-17 00:17:43.000000,5.0.0,37.0,22.0,26,True,conda-forge/hickle,hickle,,4150.0,413.0,330.0,https://pypi.org/project/hickle,2021-12-17 00:50:45.000000,83.0,3664.0,https://anaconda.org/conda-forge/hickle,2019-07-11 01:30:06.807000,17517.0,3.0,,,,,,,,,,,
231,tabulator-py,frictionlessdata/tabulator-py,Python library for reading and writing tabular data via streams.,,data-loading,https://github.com/frictionlessdata/tabulator-py,https://github.com/frictionlessdata/tabulator-py,MIT,2015-08-24 05:34:38.000000,2021-06-01 12:40:01.000000,2021-03-22 13:33:48.000000,657.0,,44,21.0,162.0,,178.0,218,2021-03-21 07:47:00.000000,1.53.5,141.0,27.0,26,True,conda-forge/tabulator-py,tabulator,,342398.0,757.0,684.0,https://pypi.org/project/tabulator,2021-03-21 07:47:00.000000,73.0,341566.0,https://anaconda.org/conda-forge/tabulator-py,2018-07-24 12:57:07.018000,45806.0,3.0,,,,,,,,,,,
232,ordered-set,LuminosoInsight/ordered-set,A mutable set that remembers the order of its entries. One of Pythons missing data types.,,data-structures,https://github.com/rspeer/ordered-set,https://github.com/rspeer/ordered-set,MIT,2012-08-17 21:55:21.000000,2021-12-15 14:06:05.106000,2021-09-09 16:38:03.000000,146.0,,35,28.0,46.0,7.0,28.0,139,2020-06-17 20:50:12.000000,4.0.2,17.0,19.0,26,True,conda-forge/ordered-set,ordered-set,,4019862.0,3697.0,3419.0,https://pypi.org/project/ordered-set,2021-12-15 14:06:05.106000,278.0,4018234.0,https://anaconda.org/conda-forge/ordered-set,2020-06-18 14:06:17.580000,112374.0,3.0,,rspeer/ordered-set,,,,,,,,,
233,storm,emre/storm,Manage your SSH like a boss.,,infrastructure,https://github.com/emre/storm,https://github.com/emre/storm,MIT,2013-05-20 18:30:39.000000,2021-12-15 13:44:40.226000,2018-08-07 19:46:34.000000,339.0,,162,90.0,76.0,22.0,82.0,3874,2018-08-24 22:08:05.000000,0.7.0,13.0,30.0,25,False,,storm,,2341.0,119.0,43.0,https://pypi.org/project/storm,2021-12-15 13:44:40.226000,76.0,2341.0,,,,3.0,,,,,,,,,,,
234,gino,python-gino/gino,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,,db-clients,https://github.com/python-gino/gino,https://github.com/python-gino/gino,BSD-3-Clause,2017-07-21 04:27:01.000000,2021-10-10 09:21:36.000000,2021-10-06 18:25:47.000000,1119.0,,131,50.0,471.0,42.0,260.0,2315,2020-06-08 23:55:55.000000,1.0.1,49.0,46.0,25,True,,gino,,20098.0,32.0,,https://pypi.org/project/gino,2020-11-15 21:22:01.000000,32.0,20098.0,,,,3.0,,,,,,,,,,,
235,fabtools,fabtools/fabtools,Tools for writing awesome Fabric files.,,infrastructure,https://github.com/fabtools/fabtools,https://github.com/fabtools/fabtools,BSD-2-Clause,2011-09-05 01:44:24.000000,2019-12-13 07:52:20.000000,2019-09-16 09:19:00.000000,939.0,,218,45.0,231.0,104.0,64.0,1248,2016-10-12 10:37:57.000000,0.20.0,30.0,88.0,25,False,,fabtools,,2395.0,466.0,277.0,https://pypi.org/project/fabtools,2016-10-12 10:37:57.000000,189.0,2395.0,,,,3.0,,,,,,,,,,,
